,floyd_stance,floyd_followup,username,date,text,tweet_id,,,,
14754,0,0,Delta,5/8/20,@LyssaJones Hey Alyssa. I'm sorry to hear that. Would you mind reaching out to us via Direct Message to elaborate on what occurred? Sean,t1258572392407773184,,,,
14755,0,0,Delta,5/8/20,"@jkleezy Hi, Jenney. I am sorry for the delayed response. We have been experiencing higher than normal phone and social media volume. Please, let me know if you still need assistance. Chanel",t1258572374393229312,,,,
14756,0,0,Delta,5/8/20,@nikki_nick00 He certainly may. Sean,t1258572203110498304,,,,
14757,0,0,Delta,5/8/20,"@SamiaAyoub2 Hey, Samia. At this time we are operating a very limited number of flights into Europe by way of Paris and Amsterdam only. When are you looking to travel? Sean",t1258571195747688448,,,,
14758,0,0,Delta,5/8/20,@John65763510 Hi John. I would be happy to look into this for you. Please DM your confirmation number and the name on the reservation. Peyton https://t.co/6iDGBJRMTU,t1258570372489740288,,,,
14759,0,0,Delta,5/8/20,"@Robynnracks I'm so sorry for the delayed response, Amanda. We've been working diligently to reach each customer despite the heavily increased call and message volume. Are you still in need of assistance? Sean",t1258570031983558656,,,,
14760,0,0,Delta,5/8/20,@NKolacz Would you mind sharing your refund request case number via Direct Message as well as your full name and email address listed in the request? You may initiate a DM by using the following link. https://t.co/9ptgPS3LAM Sean,t1258569037891526656,,,,
14761,0,0,Delta,5/8/20,@WhitGent We will be here! ❤️️ Chanel,t1258568893674557440,,,,
14762,0,0,Delta,5/8/20,"@NKolacz Hey, Nick. I apologize for the delay in processing refunds. Due to the sheer volume of requests, the processing time has increased substantially. However, I may be able to help you directly. Sean",t1258568819422842880,,,,
14763,0,0,Delta,5/8/20,"@DanaJor65127848 Hey, Dana. I'd be happy to help. Would you mind sharing your confirmation number via Direct Message as well as your full name, flight routing, and date of travel? You may initiate a DM by using the following link. https://t.co/9ptgPS3LAM Sean",t1258568523825115141,,,,
14764,0,0,Delta,5/8/20,"@Shelbbyyyy_ Hi, Shelby. I'm sorry to hear about your schedule change. I will be happy to take a look at your reservation. Please share your trip confirmation number, name on the reservation, travel dates, and city pairs via this link. Chanel https://t.co/6iDGBJRMTU",t1258568491772207104,,,,
14765,0,0,Delta,5/8/20,"@pharhomones Hey, Dr. T. I'd be happy to help with this. Would you mind sharing your confirmation number via Direct Message as well as your full name, flight routing, and date of travel? You may initiate a DM by using the following link. https://t.co/9ptgPS3LAM Sean",t1258568428165591040,,,,
14766,0,0,Delta,5/8/20,"@Nezquick_ I'm so sorry for the delayed response, Lindo. We've been working diligently to reach each customer despite the heavily increased call and message volume. Are you still in need of assistance? Sean",t1258568332124450816,,,,
14767,0,0,Delta,5/8/20,@Jodi_Goertz I'm so sorry for the delayed response. We've been working diligently to reach each customer despite the heavily increased call and message volume. Are you still in need of assistance? Sean,t1258568197600538624,,,,
14768,0,0,Delta,5/8/20,"@b3starboof Hey, there. I'm so sorry for the delayed response. We've been working diligently to reach each customer despite the heavily increased call and message volume. Are you still in need of assistance? Sean",t1258567741121851392,,,,
14769,0,0,Delta,5/8/20,"@quinn___p I'm so sorry for the delayed response, Quinn. We've been working diligently to reach each customer despite the heavily increased message volume. Are you still in need of assistance? If so, I'd be happy to help. Sean",t1258567601724076032,,,,
14770,0,0,Delta,5/8/20,"@PinchinLane Hi, Pinchin. I'm sorry to hear about the long wait times. Does your father still need assistance with canceling his reservation? Chanel",t1258567550004158464,,,,
14771,0,0,Delta,5/8/20,"@Joel_friday Hey, Joel. Are you referring to pets in cabin, pets in hold, Emotional/Psychiatric Support Animals, or Trained Service Animals? Sean",t1258567453505798146,,,,
14772,0,0,Delta,5/8/20,"@DrRhondaSmith Hey, Rhonda. I'd be happy to look into this for you. Would you mind sharing your confirmation number via Direct Message as well as your full name, flight routing, and date of travel? You may initiate a DM by using the following link. https://t.co/9ptgPS3LAM Sean",t1258567043671973888,,,,
14773,0,0,Delta,5/8/20,"@WhitGent Hi, Whitney. Do you need assistance with your reservation? Chanel",t1258565594955173893,,,,
14774,0,0,Delta,5/8/20,"@kimdevitt Kimberly, it was my pleasure to assist you and David tonight. We can't wait till we see both of you  flying with us soon. 😊 Peyton",t1258565388310204416,,,,
14775,0,0,Delta,5/8/20,@albetrue Thank you for those details. I've responded to you in a direct message for your privacy. Sean,t1258564712846917634,,,,
14776,0,0,Delta,5/8/20,"@kmilligan24 Hey, Katie. I'm so sorry for the delay and the difficulty. Do you still need assistance? If so, I'd be happy to help. Sean",t1258562892187619328,,,,
14777,0,0,Delta,5/8/20,"@TheOn311 Hey there. Credit for unflown travel is currently eligible for use for travel on or before September 30, 2022. On October 1st, 2022, the credit will be forfeit. Sean",t1258561183251959808,,,,
14778,0,0,Delta,5/8/20,@albetrue I'm so sorry for the delayed response. We've been working diligently to reach each customer despite the heavily increased call and message volume. Are you still in need of assistance? Sean,t1258560042707509249,,,,
14779,0,0,Delta,5/8/20,"@PaizPaiz9 Hello. Do you have a case number for this? If so, please DM it to me, &amp; I can see if I can resolve it here. Richter",t1258559778336301056,,,,
14780,0,0,Delta,5/8/20,"@LaurenCruel Hey, Lauren. Sorry about any disappointment. It sounds like you were charged the shipping cost for the return of your item. Is that correct? Sean",t1258559026519924736,,,,
14781,0,0,Delta,5/8/20,"@Electric_Place5 Hi! I apologize for the wait regarding your refund. Do you mind sharing your ""006"" ticket number and your refund request number via this link? Chanel https://t.co/6iDGBJRMTU",t1258553340075454464,,,,
14782,0,0,Delta,5/9/20,"@J_Rap_Dizzle Hi there! I am sorry for the delayed response. We have been experiencing higher than average social media and phone volume. If you still need assistance, please provide your confirmation number, full name, city pair, and travel date. Gabby",t1259264782273675264,,,,
14783,0,0,Delta,5/9/20,@oscartrinidadoc Here is the link. Chanel https://t.co/6iDGBJRMTU,t1259235066737131520,,,,
14784,0,0,Delta,5/9/20,"@oscartrinidadoc Please share your trip confirmation number, name on the reservation, travel dates, and city pairs via this link. Chanel",t1259234970444406787,,,,
14785,0,0,Delta,5/9/20,"@oscartrinidadoc Hi, Oscar. Unfortunately, if your flight was cancel and you have to spend an additional day/night in Mexico City, we will not be reimbursing your hotel expenses. If you like, I can review your reservation and try to find an alternate route for you. Chanel",t1259234882456154113,,,,
14786,0,0,Delta,5/9/20,"@kmkburrows Hello Kristin. I would be happy to look into this for you. Please DM your flight dates, city pairs, SkyMiles account, name, and email. Peyton https://t.co/6iDGBJRMTU",t1259232059538567168,,,,
14787,0,0,Delta,5/9/20,"@navreetsehgal Hi, Navreet. Please, delete your message from the public eye. Let's continue this conversation over Private Message. Click the ""Send Message"" link on our Facebook Homepage. Chanel",t1259189412899852290,,,,
14788,0,0,Delta,5/9/20,@myjenga_g Hey! I'm assisting you via DM and you jumped back to public Twitter. Would you like my assistance? Caesar,t1259171671887380481,,,,
14789,0,0,Delta,5/9/20,"@myjenga_g Please DM your flight details. To protect your information please verify the following, trip confirmation #, name on the reservation, city pairs, and travel dates. Caesar https://t.co/6iDGBJRMTU",t1259166374372339712,,,,
14790,0,0,Delta,5/9/20,@myjenga_g I’m truly sorry for the long wait time. We are experiencing higher than normal volume due to COVID-19. I will be happy to assist you. Caesar,t1259165973942120448,,,,
14791,0,0,Delta,5/9/20,@BBurnsATL Good morning! Sorry for the delayed response. We are experiencing longer than usual wait times. Please DM your flight details along with ticket numbers and I'll be happy to check in to this for you. Sally,t1259121851273408512,,,,
14792,0,0,Delta,5/9/20,@LunarMune Apologies for the length of time before reaching a representative and thank you for your feedback. Terrence,t1259098376114540544,,,,
14793,0,0,Delta,5/9/20,@MedinaDamian Apologies for the delay in responding. Please send us your confirmation or ticket number in a DM so I can take a look for you. Terrence,t1259090433474347008,,,,
14794,0,0,Delta,5/9/20,@ShashuzaJr Send us your confirmation number in a DM and I'll take a look at your reservation. Terrence,t1259088757778640896,,,,
14795,0,0,Delta,5/9/20,@DramaJoose Thank you for your message. Can you please DM your confirmation number along with the name correction so I may further assist with this inquiry? Holly,t1259085746033442821,,,,
14796,0,0,Delta,5/9/20,@ShashuzaJr Good Morning. Please let us know if you need assistance in rebooking your flight. Terrence,t1259080772847190017,,,,
14797,0,0,Delta,5/9/20,"@toomz Hello, Jean. Please DM your confirmation so I can take a look and help. Madelyn https://t.co/6iDGBJRMTU",t1259042919341678595,,,,
14798,0,0,Delta,5/9/20,"@RUthemanager Hi Karen, I am sorry for the delayed response. We have been experiencing higher than average social media volume. If you still need assistance, please DM us your confirmation number, full name, city pair, and travel date. Gabby https://t.co/6iDGBJRMTU",t1259041629647761410,,,,
14799,0,0,Delta,5/9/20,"@JusticeLeagueJJ Hi, Jared. If you still need help please DM your confirmation number. Madelyn https://t.co/6iDGBJRMTU",t1259040810651140096,,,,
14800,0,0,Delta,5/9/20,"@BrianEarp1 Hi Brian, I am sorry for the delayed response. We have been experiencing higher than average social media volume. Please DM us your SkyMiles account number, full name, date of birth, and e-mail or mailing address. Gabby https://t.co/6iDGBJRMTU",t1259039813035933696,,,,
14801,0,0,Delta,5/9/20,"@megbo Hi, Meghan. Please DM your confirmation number so I can help. Madelyn https://t.co/6iDGBJRMTU",t1259023257912479746,,,,
14802,0,0,Delta,5/9/20,"@cravensomemolls Hi there! I am sorry for the delayed response. We have been experiencing higher than average social media and phone calls volume. If he still needs assistance, please DM us his confirmation number, full name, city pair, flight number, and travel date. Gabby https://t.co/6iDGBJRMTU",t1258972412562927616,,,,
14803,0,0,Delta,5/9/20,@ani_2e I am very sorry for the inconvenience. Please private message your confirmation code and I will look further into this for you. Tyler,t1258957233309626368,,,,
14804,0,0,Delta,5/9/20,"@ani_2e Hi there, my sincerest apologies for the delay in speaking with someone. How can I help? Tyler",t1258954921237344257,,,,
14805,0,0,Delta,5/9/20,@kanei47192840 Hello. I would be happy to look into this for you. Please DM your confirmation number and the name on the reservation. Peyton https://t.co/6iDGBJRMTU,t1258951555136417792,,,,
14806,0,0,Delta,5/9/20,"@madmaxlax Hi Max, thank you for reaching out. Regarding the credit card fees, you must contact American Express. Gabby",t1258951005573484545,,,,
14807,0,0,Delta,5/9/20,@mfriesen Hello Mark. I would be happy to look into this for you. Please DM your confirmation number and the name on the reservation. Peyton https://t.co/6iDGBJRMTU,t1258949831986302976,,,,
14808,0,0,Delta,5/9/20,@cyn5151 Hello. Please kindly provide the reservation number and the name on the reservation so I may look into this for you via DM. Peyton https://t.co/6iDGBJRMTU,t1258946604205146112,,,,
14809,0,0,Delta,5/9/20,@Dara46433164 Hi Dara. I would be happy to look into this for you. Please provide the confirmation number and the name on the reservation via DM. Peyton https://t.co/6iDGBJRMTU,t1258945644774866945,,,,
14810,0,0,Delta,5/9/20,"@jligney11 Hello Jeff. I would be happy to look into this for you, please kindly share your confirmation number and the name on the reservation via DM. Peyton https://t.co/6iDGBJRMTU",t1258942795357642754,,,,
14811,0,0,Delta,5/9/20,@alliejaninda Hi Allie. I am so sorry to hear this. Please provide the reservation number and the name so I may look into this for you via DM. Peyton https://t.co/6iDGBJRMTU,t1258942197338001410,,,,
14812,0,0,Delta,5/9/20,@mskellogg Hi Morgan. I am so sorry to hear about your experience. Please provide your confirmation number and the name on the reservation so I can look into this further via DM. Peyton https://t.co/6iDGBJAc2m,t1258924053198487554,,,,
14813,0,0,Delta,5/9/20,@Empower_Ideas Hi Sam. We appreciate you reaching out to Delta today. I have provided you a link about LATAM Airlines Group https://t.co/wWtXbgl22k Peyton,t1258922015529922560,,,,
14814,0,0,Delta,5/9/20,"@aswsow Please private message your confirmation code for further review, my apologies for the inconvenience. Tyler",t1258910236082966529,,,,
14815,0,0,Delta,5/10/20,@haley_overson Here the Dm link: Gabby https://t.co/6iDGBJRMTU,t1259631502863683584,,,,
14816,0,0,Delta,5/10/20,@haley_overson Thank you for the information. Please Dm us your information and delete the public post for your security. Gabby https://t.co/6iDGBJRMTU,t1259631036448665600,,,,
14817,0,0,Delta,5/10/20,"@haley_overson Hi there! I am sorry for the delayed response. We have been experiencing higher than average social media and phone volume. If you still need assistance, please provide your confirmation number, full name, city pair, and travel date. Gabby",t1259629056426823680,,,,
14818,0,0,Delta,5/10/20,"@lizzard_29 Hi Lizzie, We are experiencing higher than normal Digital volume and apologize for our long wait. I will be happy to look into this. Please provide the details of the reservation including the confirmation number and the name on the reservation via DM. Peyton https://t.co/6iDGBJRMTU",t1259627714928992256,,,,
14819,0,0,Delta,5/10/20,@its_SummerK Hi Summer. We are experiencing higher than normal Digital volume and apologize for our long wait. I will be happy to look into this. Please provide the details of the reservation including the confirmation number and the name on the reservation via DM. Peyton https://t.co/6iDGBJRMTU,t1259624778517770240,,,,
14820,0,0,Delta,5/10/20,@gmacias777 Hi Gretchen. I would be happy to look into this for you. Please DM your confirmation number and the name on the reservation. Peyton https://t.co/6iDGBJRMTU,t1259617826576281600,,,,
14821,0,0,Delta,5/10/20,"@pwbuehler Hi there! I am sorry for the delayed response. We have been experiencing higher than average social media volume. If you still need assistance, please DM us your confirmation number, full name, city pair, and travel date. Gabby https://t.co/6iDGBJRMTU",t1259616679748702209,,,,
14822,0,0,Delta,5/10/20,"@n8wolf Hi Nathan, thank you for the info. Please DM your email address for verification. I'll be happy to assist. Celine",t1259604635775496192,,,,
14823,0,0,Delta,5/10/20,@sethw4774 Hello Seth. I am so sorry to hear about your downgrade. I would be happy to look into this for you. Please DM your confirmation number and the name on the reservation. Peyton https://t.co/6iDGBJRMTU,t1259601909498839040,,,,
14824,0,0,Delta,5/10/20,"@CelticsMike Hi, thank you for reaching out to us today. We are experiencing higher than normal Digital volume and apologize for our long wait. I will be happy to look into this. Please provide the confirmation number and the name on the reservation via DM. Peyton https://t.co/6iDGBJRMTU",t1259596198664527872,,,,
14825,0,0,Delta,5/10/20,@the_spills Hello Kas. I would be happy to look into this for you. Please DM your confirmation number and the name on the reservation. Peyton https://t.co/6iDGBJRMTU,t1259594173109243904,,,,
14826,0,0,Delta,5/10/20,@phred84044 I hope you will allow us the opportunity to fly you and Mrs. Ladle to Hawaii in the future.  Take care and Thank you for choosing Delta. Trinity,t1259579706795421696,,,,
14827,0,0,Delta,5/10/20,"@phred84044 My pleasure, Trent.   I'm so sorry for this terrible inconvenience.  I certainly understand how much you and Mrs. Ladle were looking forward to traveling to Hawaii. Trinity",t1259579673656168448,,,,
14828,0,0,Delta,5/10/20,@buffalobt Hi and thank you. Please meet me in a DM and verify the name on the reservation. I would be happy to look into a refund for you. Peyton https://t.co/6iDGBJRMTU,t1259573294832877568,,,,
14829,0,0,Delta,5/10/20,@CruiseBuzz Hi Carrie. We appreciate you contacting Delta today. I have provided you a link https://t.co/2Qaw5PmQfb Have a wonderful day. Peyton,t1259571538174464000,,,,
14830,0,0,Delta,5/10/20,@McChesnut33 Did she have the opportunity to reach out or speak to a representative on her situation? Andre,t1259560710427664384,,,,
14831,0,0,Delta,5/10/20,"@buffalobt Hi, thanks for contacting us today.  I'll be happy to assist you.  Please DM your Delta confirmation number. Trinity",t1259547109595856897,,,,
14832,0,0,Delta,5/10/20,"@Q_14_D Hi Quinshad, thanks for contacting us.  This is not good to hear! :-(  I sincerely apologize for flight and the inconvenience this has caused you.  Please DM your Delta confirmation and allow me to look into this further. Trinity",t1259506354097516544,,,,
14833,0,0,Delta,5/10/20,"@gmimms339 The feeling is mutual, Greg. ❤️ We got you. When you're ready to fly, we'll be here. Chadwick",t1259499766351687681,,,,
14834,0,0,Delta,5/10/20,"@brandnewbuckets Hi, Ian. Your 13-digit ticket number beginning with 006 serves as your eCredit. You can also find your eCredit within the Wallet section of your SkyMiles account, on your email flight purchase receipt, or by going to https://t.co/ETlk0qCvRJ. Chadwick",t1259470534921736194,,,,
14835,0,0,Delta,5/10/20,"@AnthonydDeFeo You're welcome, Anthony. Your loyalty is everything, and we look forward to taking you to any place when you're ready. Here for you, always. ❤️✈️ Chadwick",t1259470083241304066,,,,
14836,0,0,Delta,5/10/20,@twobits626 DM us here: Chadwick https://t.co/6iDGBJRMTU,t1259432698554155008,,,,
14837,0,0,Delta,5/10/20,"@twobits626 (cont.) the CDC guidelines for adding this extra layer of protection for all our customers and employees. We'd be happy to review this schedule change further for any alternate options; please share your confirmation number, full name, and flight details via DM. Chadwick",t1259432346589073413,,,,
14838,0,0,Delta,5/10/20,"@twobits626 (cont.)  Please note that we are committed to our new standard of clean, new boarding procedures, and to providing more space for our customers when they travel with social distancing as we take seriously (cont.) Chadwick",t1259432279048253441,,,,
14839,0,0,Delta,5/10/20,"@twobits626 Tiffany, our apologies for the delayed response and the lengthy wait time by phone. We are truly sorry that this advance schedule change impacted your travels as most flights are subject to changes at any moment. (cont.) Chadwick",t1259432162190737408,,,,
14840,0,0,Delta,5/10/20,@zanewoodsonn Please let us know if you need assistance with additional re-booking options. Celine,t1259395808845131776,,,,
14841,0,0,Delta,5/10/20,"@Kid___White Apologies for the delay, we're experiencing higher than normal volume. DM your confirmation code if you still need assistance. Celine https://t.co/6iDGBJRMTU",t1259395114822021120,,,,
14842,0,0,Delta,5/10/20,"@n8wolf Sorry for the delayed response. Please let me know if you still need assistance, Celine",t1259390685196607491,,,,
14843,0,0,Delta,5/10/20,@EbbyWebby Very sorry for the delay. Please DM your confirmation code if you still need assistance. Celine https://t.co/6iDGBJRMTU,t1259384231408484352,,,,
14844,0,0,Delta,5/10/20,"@DanishEyes Hi there! I am sorry for the delayed response. We have been experiencing higher than average social media and phone volume. If you still need assistance, please DM us your confirmation number, full name, city pair, and travel date. Gabby https://t.co/6iDGBJRMTU",t1259374805008048135,,,,
14845,0,0,Delta,5/10/20,"@Lick_my_Pic I'd be glad to check on this, if you still need help. Please DM your ticket number or confirmation code. Celine",t1259370384832380928,,,,
14846,0,0,Delta,5/10/20,@ThatgirlJaqx I can take a look at other options for you. Please DM your confirmation code if you still need assistance. Celine,t1259364582608388099,,,,
14847,0,0,Delta,5/10/20,"@Gemmadati We're experiencing higher than normal volume, very sorry for the delay. If you still need assistance, please DM your confirmation code. Celine",t1259363947959877632,,,,
14848,0,0,Delta,5/10/20,"@autumnnye Hi there! I am sorry for the delayed response. We have been experiencing higher than average social media and phone volume. If you still need assistance, please DM us your confirmation number, full name, city pair, and travel date. Gabby https://t.co/6iDGBJRMTU",t1259349263747698688,,,,
14849,0,0,Delta,5/10/20,"@FlySy_Lab Paloma, thanks for the shout-out. Really feeling the love! Hope to see you onboard soon! ❤️️ ✈️ Gabby",t1259342949797687299,,,,
14850,0,0,Delta,5/10/20,"@Francesca_Hoare We'll make every effort to process eligible refunds within 7 days. With high volume related to coronavirus &amp; government-issued travel guidance, it may take up to 30 business days &amp; 2 billing cycles to appear on your statement. Check the status: https://t.co/5EcG5WNTiY. Celine",t1259338120421445633,,,,
14851,0,0,Delta,5/10/20,@ivetteo47340874 Hello Ivette. I would be happy to look into this for you. Please DM your confirmation number and the name on the reservation. Peyton https://t.co/6iDGBJRMTU,t1259310297644363776,,,,
14852,0,0,Delta,5/10/20,@RichJMoney Hello. I would be happy to look into this for you. Please DM your confirmation number and the name on the reservation. Peyton https://t.co/6iDGBJRMTU,t1259305040805638144,,,,
14853,0,0,Delta,5/10/20,@JMesserNY Apologies for the delay. Please DM details along with your confirmation code if you still need assistance. Celine https://t.co/6iDGBJRMTU,t1259297120529473536,,,,
14854,0,0,Delta,5/10/20,"@VincentBianca Very sorry for the delay, we're experiencing higher than normal volume. Please DM your confirmation code if you still need assistance. Celine https://t.co/6iDGBJRMTU",t1259296479073587200,,,,
14855,0,0,Delta,5/10/20,@Abhishe07657956 Here is some helpful information on accessing your credits: https://t.co/H2y73iRUNa. It doesn't look like your flights for July have been cancelled. Would you like me to cancel those now? Celine,t1259293066847870976,,,,
14856,0,0,Delta,5/10/20,@lindseychasteen Hi Lindsey thank you for reaching out to us today. We are experiencing higher than normal Digital volume and apologize for our long wait. Please provide the confirmation number and the name on the reservation via DM. Peyton https://t.co/6iDGBJRMTU,t1259292567306289184,,,,
14857,0,0,Delta,5/10/20,"@pradeeprs We'll make every effort to process eligible refunds within 7 days. With high volume related to coronovirus &amp; government-issued travel guidance, it may take up to 30 business days &amp; 2 billing cycles to appear on your statement. Check the status: https://t.co/5EcG5WNTiY. Celine",t1259285096378413056,,,,
14858,0,0,Delta,5/10/20,"@shawnpwright Hello, Shawn! I’m truly sorry for the long wait time. We are experiencing higher than normal volume due to COVID-19. This social media platform is more than a tool to voice your concerns we are also here to assist passengers and I will be more than happy to help you. Caesar",t1259283108601331712,,,,
14859,0,0,Delta,5/10/20,"@reetypie Hi, thank you for reaching out to us today. We are experiencing higher than normal Digital volume and apologize for our delayed response. Please provide the details of the reservation including the confirmation number and the name on the reservation via DM. Peyton https://t.co/6iDGBJRMTU",t1259282372861685762,,,,
14860,0,0,Delta,5/11/20,@DanGossin Apologies for the delay. Here is some info on accessing eCredits: https://t.co/WYyxmXkTKK. If you still need assistance please DM your ticket number and I'll be glad to take a look. Celine,t1259996648417050624,,,,
14861,0,0,Delta,5/11/20,"@Otownman28 Please let me know if I can offer assistance. DM your daughters confirmation code, I'll be glad to take a look. Very sorry for the delayed response. Celine",t1259993387945431040,,,,
14862,0,0,Delta,5/11/20,@SuperFatGypsy I can take a look for you. Please DM your confirmation code/ticket number for review. Celine,t1259982347794960384,,,,
14863,0,0,Delta,5/11/20,@lamano777 Very sorry for the delayed response. Please let me know if you still need assistance. Celine,t1259977229187969025,,,,
14864,0,0,Delta,5/11/20,@JanzenWilson Apologies for the delay in response. Please DM your confirmation code along with details if you still need assistance. Celine,t1259973716726800384,,,,
14865,0,0,Delta,5/11/20,@keithkasarjian Trips with mom are the best! 🙌,t1259950737347379202,,,,
14866,0,0,Delta,5/11/20,"@Marissa1804 Hi Marissa, thank you for messaging us. Please DM your confirmation or ticket number, full name, city pairs, and email address via the link provided below. Stacie https://t.co/6iDGBJRMTU",t1259944843708477442,,,,
14867,0,0,Delta,5/11/20,"@AdvTastes Hey, Lindsey. I'd be happy to help. Would you mind sharing your confirmation number via Direct Message as well as your full name, flight routing, and date of travel? You may initiate a DM by using the following link. https://t.co/9ptgPS3LAM Sean",t1259938015536803840,,,,
14868,0,0,Delta,5/11/20,"@nicoleames Apologies for the delayed response. I can check on that, if needed. Just DM me with the confirmation that you received a notification about. Richter",t1259935389420187649,,,,
14869,0,0,Delta,5/11/20,"@sherrie_lyne People unable to keep a mask in place, including children, are exempt, along with those who have trouble wearing a mask due to an underlying medical condition. Customers are encouraged to communicate their exception with a Delta representative when asked to wear a mask. Richter",t1259930678340104192,,,,
14870,0,0,Delta,5/11/20,"@annie_vond Hi Annie, thanks for contacting us.  I'll be happy to assist you.  Please DM your Delta confirmation number. Trinity",t1259908317154930689,,,,
14871,0,0,Delta,5/11/20,"@bumsandbottles Hi Gill, thanks for contacting us.  I certainly understand your frustration.  Please DM your Delta confirmation number and allow me to look into this further. Trinity",t1259903391968321536,,,,
14872,0,0,Delta,5/11/20,"@carmen0747 Apologies for the delayed response. If you still need help with this, please DM me with your confirmation code. Richter",t1259902818313334785,,,,
14873,0,0,Delta,5/11/20,"@cromb001 I am so sorry to hear about your canceled flight for tomorrow and the extended wait times over the phone.  
Please DM your Delta confirmation and I'll do my best to assist. Emma",t1259893021278998529,,,,
14874,0,0,Delta,5/11/20,"@HWGeeks Hi Michael, thanks for contacting us.  I certainly understand your concern and I sincerely apologize for this inconvenience.  Please DM your mother's confirmation number and allow me to look into this further. Trinity",t1259888003297640458,,,,
14875,0,0,Delta,5/11/20,@PelimaSando If you're in need of assistance with your reservation.  I'll be happy to assist you.  Please DM your Delta confirmation. Trinity,t1259880304476487683,,,,
14876,0,0,Delta,5/11/20,"@PelimaSando Hi Sando, thanks for contacting us.  I certainly understand your concern.  Please know we are continuously monitoring our schedules and protecting passengers as their flights are cancelled or a schedule change has occurred. Trinity",t1259880275078574080,,,,
14877,0,0,Delta,5/11/20,"@rpooky Hi Rita, that's Fantastic! :-)  Thanks for trusting us to take care of your mom during her travel on us.  We look forward to her flying with us again soon.  Take care and Thank you again for choosing Delta. Trinity",t1259879588768841728,,,,
14878,0,0,Delta,5/11/20,"@bellevuecity Hi Jim, thanks for contacting us.  My apology for the delay in responding.  I'll be happy to assist you.  Please DM your Delta confirmation number. Trinity",t1259878958595620866,,,,
14879,0,0,Delta,5/11/20,"@kissmysthrnsass Hi Anna, thanks for contacting us.  Unfortunately, points cannot be used to pay the pet fee,  a credit card is the only acceptable form of payment. Trinity",t1259871727535796225,,,,
14880,0,0,Delta,5/11/20,@david_amrine We're excited to take you to see him! 🙌,t1259856104391131139,,,,
14881,0,0,Delta,5/11/20,@silkychris44 She's a friend of ours too. Met her at The Louvre.,t1259855362859163648,,,,
14882,0,0,Delta,5/11/20,"@33Iceman Hi Darnell, thanks for contacting us.  I'm so sorry to hear about your Mother-in-law.  I hope she gets better soon.  Just for clarification, you are stating your mother in law fell prior to booking your reservation to Las Vegas? Trinity",t1259841263232147456,,,,
14883,0,0,Delta,5/11/20,"@vkptwit Vp, thanks for Tweeting us, we'd be happy to look into this further. Please share your parents' confirmation number, full name, and flight details via DM. Chadwick https://t.co/6iDGBJRMTU",t1259821786234937349,,,,
14884,0,0,Delta,5/11/20,@einsteinscosmos (cont.)You can find more info here:https://t.co/2nJQPJODIL Chadwick,t1259806144651857920,,,,
14885,0,0,Delta,5/11/20,"@einsteinscosmos Anna, as of now, Social Distancing will be our new normal going forward as no actual ending date is in place as we take seriously the CDC guidelines for adding this extra layer of protection for our customers and employees. (cont.) Chadwick",t1259806094274162688,,,,
14886,0,0,Delta,5/11/20,"@katiefetterman Hello Katie, I am so sorry to hear about your purse. For assistance, please DM me your file reference number or case number. Austin https://t.co/6iDGBJRMTU",t1259801813085122560,,,,
14887,0,0,Delta,5/11/20,"@DanChap08845354 Dan, our apologies for the delayed response as we'd be happy to assist with this further. Please share your confirmation number, full name(s), and flight details via DM. Chadwick https://t.co/6iDGBJRMTU",t1259789730184482818,,,,
14888,0,0,Delta,5/11/20,"@christi96620841 Very sorry for the delay in responding, we're experiencing higher than normal volume. I'd be happy to review your reservation if you still need assistance, please DM your confirmation code. Celine",t1259752959895728128,,,,
14889,0,0,Delta,5/11/20,"@maurmcg_ Very sorry for the inconvenience. If you still need assistance please DM your confirmation code, I'd be happy to take a look. Celine",t1259752088042524672,,,,
14890,0,0,Delta,5/11/20,"@kiresoccer Hi there! I am sorry for the delayed response. We have been experiencing higher than average social media and phone volume. If you still need assistance, please DM us your confirmation number, full name, city pair, and travel date. Gabby https://t.co/6iDGBJRMTU",t1259738748759142401,,,,
14891,0,0,Delta,5/11/20,@EkoubegziF Sorry for the delay. We're experiencing higher than normal volume. Please DM your confirmation code along with details if you still need assistance. Celine,t1259733825426305024,,,,
14892,0,0,Delta,5/11/20,"@smalls87 Apologies for the delayed response. Please DM your confirmation code if you still need assistance, I'll glad to take a look. Celine",t1259733265813929985,,,,
14893,0,0,Delta,5/11/20,"@ahburchahb Hi there! I am sorry for the delayed response. We have been experiencing higher than average social media and phone volume. If you still need assistance, please provide your confirmation number, full name, city pair, and travel date. Gabby",t1259717834197753856,,,,
14894,0,0,Delta,5/11/20,"@Jhenmommy Hi, thank you for reaching out to us today. We are experiencing higher than normal Digital volume and apologize for our long wait. Please provide the details of the reservation including the confirmation number and the name on the reservation via DM. Peyton https://t.co/6iDGBJRMTU",t1259662323758690304,,,,
14895,0,0,Delta,5/11/20,"@fletchasketch10 Hi Grace, my apologies for the delayed response. We are experiencing higher volume than normal. Please DM your confirmation number if you still need assistance. Shasha",t1259655730082144256,,,,
14896,0,0,Delta,5/11/20,"@JBENJI__ Hi there! I am sorry for the delayed response. We have been experiencing higher than average social media volume. If you still need assistance, please DM us your confirmation number, full name, city pair, and travel date. Gabby https://t.co/6iDGBJRMTU",t1259650706149011456,,,,
