,floyd_stance,floyd_followup,username,date,text,tweet_id,,,,,,
22359,0,0,JNJNews,5/31/20,"From a conversation on what reopening could look like to an update on #COVID19 vaccine trials, episode 7 of “The Road to a Vaccine” shared the latest news on how the scientific community is working at record speeds to overcome this pandemic. Watch to learn more. https://t.co/4hULjUskoP",t1267093478254632961,,,,,,
22360,0,0,JNJNews,6/1/20,@timmay2606 We're very sorry you're not pleased with the new design of our bottles. We'll be sure to pass your feedback along to our design teams.,t1267605876040491008,,,,,,
22361,1,0,JNJNews,6/2/20,"At J&amp;J, we believe racism in any form is unacceptable. Black Lives Matter.
 
Johnson &amp; Johnson is committing $10 million to fight racism &amp; injustice in America—a pledge that will span the next three years. Learn more from Alex Gorsky, Chairman &amp; CEO, #JNJ: https://t.co/7Ur6bXRe8u https://t.co/Rd8HzAllAD",t1267888915060592640,,,,,,
22362,0,1,JNJNews,6/4/20,"Watch as Alex Gorsky, Chairman and CEO, #JNJ, speaks with @SquawkCNBC about the systemic injustice in America and how listening alone isn’t enough. We must have accountabilities to the black community, to our workforces and we must create actions behind our values now. https://t.co/pJmdMF2XMS",t1268585827740921856,,,,,,
22363,0,0,JNJNews,6/4/20,"@HaranguerRita Thank you so much for feedback, Rita! We'll be sure to pass this along to the correct team.",t1268357942773985280,,,,,,
22364,0,0,JNJNews,6/4/20,"@Claude_Luster Thanks for reaching out, Jonathan. We're sorry to say this one is no longer being made, but we'll make sure the right team knows you'd like to see it on store shelves again, as we are not able to sell discontinued products directly to our customers. We hope you understand!",t1268357897437753344,,,,,,
22365,0,0,JNJNews,6/5/20,"""#JNJ supports @GAVI's mission &amp; will continue to collaborate with our partners to transform ideas into solutions that can advance health. This includes our vaccine work in HIV, Ebola, RSV &amp; now, #COVID19.""— Dr. Paul Stoffels, Vice Chairman of the Executive Committee &amp; CSO, J&amp;J. https://t.co/VnqWF8e204",t1268928009152626691,,,,,,
22366,0,1,JNJNews,6/8/20,"""In many ways, blacks in America are experiencing a double pandemic with the disease of racism.”—@UConn's Cato T. Laurencin, M.D., Ph.D. Watch as Dr. Laurencin shares why racism is a public health crisis &amp; how recent events are causing added stress in the midst of the #COVID19. https://t.co/RKSV9xz3nj",t1270102754825027586,,,,,,
22367,0,1,JNJNews,6/10/20,"#JNJ stands with Black academics and scientists working to end racism in STEM2D fields. We remain committed to identifying and implementing actions to address racism and support Black children, students and professionals interested in STEM2D fields. More: https://t.co/vB8ST7v16X https://t.co/HqFxBVLeIC",t1270712493044666375,,,,,,
22368,0,0,JNJNews,6/11/20,#JNJ announces accelerated initiation of its lead #COVID19 vaccine candidate's Phase 1/2a first-in-human clinical trial. Learn about this milestone announcement &amp; how J&amp;J is significantly investing to increase manufacturing capacity for global access: https://t.co/2AElfzCUjD https://t.co/w0W4XoK7BT,t1271077352467038208,,,,,,
22369,0,1,JNJNews,6/11/20,"Black Americans are disproportionately impacted by #COVID19. Michael Sneed, EVP, Global Corporate Affairs &amp; CCO, #JNJ, joins @CBCFInc's #PolicyforthePeople for an urgent conversation on the root cause of health inequity. Learn about this double pandemic. https://t.co/KKyIlo1cEb",t1271053581974634496,,,,,,
22370,0,0,JNJNews,6/12/20,"@Tucknificent Thanks for reaching out, Jonathan. Please call us at 1.800.JANSSEN (526-7736) M-F 9AM-8PM ET.",t1271261998517452800,,,,,,
22371,0,0,JimFitterling,5/5/20,"Our digital transformation is critical — especially now.

In @Forbes read how our Chief Information Officer @melaniekalmar’s leadership is helping us get closer to our customers and making work easier for our @DowNewsroom colleagues. https://t.co/52TahlxFDh",t1257740632166105089,,,,,,
22372,0,0,JimFitterling,5/5/20,"Through the COVID pandemic, it’s become clearer than ever that we have to work together in order to effectively move forward. @DanielFutter explains how we’re collaborating closer than ever to ensure vital goods safely reach those who need them. #DowStrong https://t.co/HCSpC91EkE",t1257646827639386114,,,,,,
22373,0,0,JimFitterling,5/6/20,"Despite our distance, a truly inclusive culture will only be achieved when all of us join the journey, together. 

In our 2019 inclusion report, I answered questions from colleagues around the world about @DowNewsroom’s culture.",t1258095377196204036,,,,,,
22374,0,0,JimFitterling,5/6/20,"We’ve come a long way on our inclusion and diversity journey — to spot number 2️⃣2️⃣ on @DiversityInc’s #DITop50 — but our drive to become the most inclusive materials science company in the world isn’t over yet.

It’s even more important now than ever before.",t1258032425566953472,,,,,,
22375,0,0,JimFitterling,5/7/20,"Since the beginning of this crisis, my @DowNewsroom colleagues have been working with organizations globally to support front line workers and vulnerable people.

Scroll through to see how #TeamDow continues to ‘find a way’ to help. #DowStrong",t1258429964422205440,,,,,,
22376,0,0,JimFitterling,5/8/20,"To advance a circular economy, we need knowledgeable, hardworking people to help transform economies.

Right now, ~15M of these people around the world need our support. We’ve launched a global fund to help. 

Learn more from @HaleyLowry1. #DowStrong",t1258797973930225665,,,,,,
22377,0,0,JimFitterling,5/10/20,"To all of you — whether you’re celebrating your mom, your partner, a motherly figure in your life, or yourself today — happy #MothersDay. 

You’re a key part of our team. Thanks for all you do. https://t.co/jL8aUa4QJQ",t1259500628193263618,,,,,,
22378,0,0,JimFitterling,5/14/20,"Collaboration and partnership are the only ways we’ll overcome the challenges our planet faces.

We’re grateful to partner with @WhirlpoolCorp, @ReynoldsBrands and @VW to help provide critical equipment in the fight against #COVID19. #DowStrong https://t.co/l78ekRfSIx",t1260926588700557312,,,,,,
22379,0,0,JimFitterling,5/18/20,"Our top priority has been ensuring the health and well-being of all our stakeholders worldwide, including 14,000+ employees still safely working in our operations.

Today, as more people return to workplaces, we’re sharing our playbook for how to keep people safe. #DowStrong",t1262382505786777601,,,,,,
22380,0,0,JimFitterling,5/18/20,"Wishing Michgan’s automakers a safe, healthy restart this week. 

Through Michigan’s Economic Recovery Council, @GM has protected lives and livelihoods — autoworkers are in safe hands.

Looking forward to continued partnership with the entire industry globally.",t1262352701083586561,,,,,,
22381,0,0,JimFitterling,5/19/20,"Yesterday, I joined @GovWhitmer to share how we are — and have been — keeping people safe in our workplaces throughout #COVID19.

Learn more about @DowNewsroom's comprehensive, compassionate and tailored approach in our Return to Workplace Playbook: https://t.co/0RCgEwLKZJ",t1262747884971155459,,,,,,
22382,0,0,JimFitterling,5/20/20,"Keeping our people and everyone across the Great Lakes Bay Region safe remains our top priority. #TeamDow is working tirelessly to do just that. Thank you for your continued outreach and support. 

For updates about our response and operations, follow @DowNewsroom. #DowStrong https://t.co/8XaYn5P9BE",t1263142682727190528,,,,,,
22383,0,0,JimFitterling,5/21/20,"Keeping our people, the environment and everyone here in the Great Lakes Bay Region safe has been our top priority since the beginning. It’s no different now.

Currently, our main focus is the recovery and clean-up efforts — building back stronger together. #GLBRStrong #DowStrong https://t.co/cJOvEjMXnx",t1263580943907827714,,,,,,
22384,0,0,JimFitterling,5/21/20,Stay safe out there today.  Listen to local and sate officials.  Work together.  We’ll come back better than ever.  #MidlandStrong #DowStrong https://t.co/X0Bn3i3NR3,t1263448824623890433,,,,,,
22385,0,0,JimFitterling,5/22/20,Amen to that.  The leadership and teamwork have been fantastic! https://t.co/5vu1qd5PVh,t1263828425137180674,,,,,,
22386,0,0,JimFitterling,5/22/20,"Lately, we’ve used #DowStrong to share about @DowNewsroom's resilience. 

This resilience is thanks in large part to our home, Michigan's Great Lakes Bay Region; this region is strong.

Today, we announced a $1 million donation to fund flood recovery. #GLBRStrong",t1263820509562703874,,,,,,
22387,0,0,JimFitterling,5/23/20,"Though we can’t yet physically celebrate together in many places, cherishing our loved ones is more important now than ever.
 
To everyone celebrating, I wish you, your family and friends a healthy and safe #EidAlFitr — Eid Mubarak!",t1264198176426385408,,,,,,
22388,0,0,JimFitterling,5/25/20,We remember and pay tribute to all the men and women who made the ultimate sacrifice so we could be free.  We will never forget. https://t.co/pfs9hvwWi1,t1265058390272851969,,,,,,
22389,0,0,JimFitterling,5/27/20,"To further support these ongoing relief efforts, please follow @UW_Midland. https://t.co/85hbFBsfKc",t1265453080188989443,,,,,,
22390,0,0,JimFitterling,5/27/20,"Thanks to an outpouring of support, we partnered w/ @UW_Midland to turn our hangar into a distribution center for critical flood relief supplies. We’re also using our expertise to build a network of local centers to get materials where they're needed most. #GLBRStrong #DowStrong https://t.co/HgFV1dqMsQ",t1265452993928933376,,,,,,
22391,0,0,JimFitterling,5/28/20,"Our hangar — which has transported #TeamDow all over the world, sharing this region’s spirit globally — is now being used to bring the world’s generosity to our community.

For now, there are no planes flying in and out. But our gratitude is soaring. #GLBRStrong #DowStrong",t1266107386453987329,,,,,,
22392,0,0,JimFitterling,5/31/20,"Over the last few months, which were arguably some of the toughest in our company’s 120+ year history, I’ve seen #TeamDow ‘find a way’ to join together and help overcome great challenges.

Our response to issues of racism, inequities and injustice should be no different.",t1266894848952426497,,,,,,
22393,1,0,JimFitterling,6/2/20,https://t.co/zUoX4VwosI,t1267886840327163904,,,,,,
22394,0,0,JohnDeere,5/4/20,@michelguiju Merci de contacter votre concessionnaire John Deere local qui sera à même de vous faire l’offre la plus appropriée à vos besoins.,t1257416344255049737,,,,,,
22395,0,0,JohnDeere,5/4/20,"@dikesmarshfarm Hello Richard, would you please email the details, including the name of your dealer, to 31enquiries@johndeere.com so that we can investigate?",t1257416304371421186,,,,,,
22396,0,0,JohnDeere,5/4/20,@FarmKid01 @FarmKid01Our StellarSupport™ team can assist you with this. You can find their contact info here: https://t.co/StotPlsINC.,t1257297474022182917,,,,,,
22397,0,0,JohnDeere,5/4/20,@KrageJw The 🇺🇸 is a nice touch,t1257131947253469185,,,,,,
22398,0,0,JohnDeere,5/5/20,"@FabioDL @FabioDL Thanks for the question! Our Gator™ XUV's are SAEI and OSHA ROPS certified. They have occupant protective structures with multiple grab handles and three-point seatbelts. If you're interested, you can learn more about the lineup here: https://t.co/T6rqDZavdb.",t1257726537685782536,,,,,,
22399,0,0,JohnDeere,5/5/20,@darinbran @darinbran You may want to take a look at our Product Selector tool here: https://t.co/b4b6l87HDh. Use the filters on the left side to find the best unit for your needs.,t1257667998850179073,,,,,,
22400,0,0,JohnDeere,5/5/20,"@tracytruesdale @tracytruesdale That isn't what we like to hear! If you would like to discuss this with us further, please reach out to our Customer Contact Center at 1-800-537-8233. You can also submit a help case online here: https://t.co/GHjc20uru2.",t1257660206995116032,,,,,,
22401,0,0,JohnDeere,5/6/20,"@DavidJHuber Well it won't be a ""surprise"" but if you DM us your address information, we should be able to work something out 😎",t1258159529126215680,,,,,,
22402,0,0,JohnDeere,5/6/20,@apasztor82 @farmingsim *trying*,t1258065700117254145,,,,,,
22403,0,0,JohnDeere,5/6/20,"Q: What did the old plant say to the young plant ? 

A: Plants should grow in a field not in @farmingsim 

Q: What did the young plant say to the old plant?

A: OK bloomer",t1258033829308182531,,,,,,
22404,0,0,JohnDeere,5/7/20,"@WyattMontross @WyattMontross We'd like to learn more about this experience. Please contact our Customer Contact Center for JDParts at 1-866-993-3373. You can also submit a help case by clicking ""Contact JDParts"" here: https://t.co/ISAKtKYU6z.",t1258490565236346882,,,,,,
22405,0,0,JohnDeere,5/7/20,@GZervs @GZervs We like what we see. 👌 Thanks for sharing and being a John Deere customer!,t1258481708632072195,,,,,,
22406,0,0,JohnDeere,5/7/20,"@Jdeezy12nv @Jdeezy12nv, we're glad to hear you are looking at our products. Choosing the right equipment for your needs can be a challenge, so you might want to start with our Product Selector Tool here: https://t.co/PQDzvykAuP. We hope this helps!",t1258231425972744194,,,,,,
22407,0,0,JohnDeere,5/8/20,@tyler_pavelka We are grateful,t1258864425303449600,,,,,,
22408,0,0,JohnDeere,5/8/20,Big-hearted thanks to those who keep the world running https://t.co/z0OSnMxHcW,t1258788873762738177,,,,,,
22409,0,0,JohnDeere,5/9/20,@apasztor82 two words: heated seats,t1258941908908494848,,,,,,
22410,0,0,JohnDeere,5/9/20,@dfaber84 *buckling up*,t1258936282845192192,,,,,,
22411,0,0,JohnDeere,5/9/20,@dfaber84 *talk to the intern on Monday about why they folllowed this guy*,t1258934840461795328,,,,,,
22412,0,0,JohnDeere,5/9/20,@CoBoJo_ @PureMichigan @MichiganSoybean ⭐️⭐️⭐️⭐️,t1258928693336047624,,,,,,
22413,0,0,JohnDeere,5/9/20,Friday night lights https://t.co/50iI8NJgr1,t1258911194317979649,,,,,,
22414,0,0,JohnDeere,5/10/20,Wow is right. Recognizing the women who lift us up. Thinking of you this Mother’s Day. https://t.co/dax2ARvCZS,t1259483389578678273,,,,,,
22415,0,0,JohnDeere,5/11/20,"✅ safer
✅ easier
✅ more sustainable operations

Margaux Ascherl is committed to seamlessly integrating automated technology into John Deere equipment. https://t.co/IRMygXQixs https://t.co/24idQU848V",t1259921336786472963,,,,,,
22416,0,0,JohnDeere,5/11/20,"@DanAlyea @DanAlyea We apologize for the frustrating experience. If you'd like to troubleshoot this with our Customer Contact Center for JDParts you can give them a call at 1-866-993-3373 or submit a help case by clicking ""Contact JDParts"" here: https://t.co/c4n0a55rz4.",t1259884882249031680,,,,,,
22417,0,0,JohnDeere,5/12/20,"@chef_grhunt Hi Gradyn, glad you like our brand! The pantone codes are 364 (green) and 109 (yellow) but this is only for personal use. You can copy the logo from our website (again, only for personal use) or contact your local John Deere dealer to buy a decal: https://t.co/ZvD7URlvuR",t1260336735793352709,,,,,,
22418,0,0,JohnDeere,5/12/20,"@PAGE_2016 Thanks for your interest, @PAGE_2016!  Please contact your local John Deere dealership for pricing and availability. You can find your local dealer here: https://t.co/Cn2Oni251v.",t1260032179557462017,,,,,,
22419,0,0,JohnDeere,5/12/20,"@DonnaZilch @DonnaZilch, We like what we see. 👌 Thanks for sharing and being a John Deere customer!",t1260000974594281474,,,,,,
22420,0,0,JohnDeere,5/13/20,@BeginnerB3 Have you met @apasztor82?,t1260695904027377664,,,,,,
22421,0,0,JohnDeere,5/13/20,@emyslyfe @emyslyfe We recommend reaching out to your local John Deere dealer as they are your authorized service provider and would be able to assist you with the installation. You can find their contact information here: https://t.co/ESWmZeHkRy.,t1260622052677038082,,,,,,
22422,0,0,JohnDeere,5/13/20,@cfinner9 Thanks for asking. The C650 was recently made available as a tow-behind with the 1830.,t1260612542210211840,,,,,,
22423,0,0,JohnDeere,5/13/20,@Willie1701A Nothing punny about it,t1260582753168392195,,,,,,
22424,0,0,JohnDeere,5/13/20,You know the drill https://t.co/lpAVsnZ47D,t1260570506337583106,,,,,,
22425,0,0,JohnDeere,5/13/20,@JMudgett @JMudgett We apologize for this experience. Would you please Direct Message us with your contact information so we can reach out to you regarding this?,t1260554535786946563,,,,,,
22426,0,0,JohnDeere,5/14/20,@millebr2 That's what we're talking about! 🙌,t1260965208916406273,,,,,,
22427,0,0,JohnDeere,5/14/20,"@trustedstar1 @trustedstar1 Thanks for asking! Our Gator™ Utility Vehicles are made and assembled in Horicon, WI. You can learn more about them here: https://t.co/uGksx4RNJu.",t1260932440433909760,,,,,,
22428,0,0,JohnDeere,5/14/20,"@TXchilinobeans @TXchilinobeans Thanks for your interest. Please contact your local John Deere dealership for pricing information as prices are set by our individual dealers. If needed, you can find your local dealer here: https://t.co/NKAbK0YxqV.",t1260929111385673729,,,,,,
22429,0,0,JohnDeere,5/15/20,"@RAYBERTU @RAYBERTU We apologize for the frustrating experience. Please reach out to the dealer you purchased your unit from regarding any missing items or issues with your attachments. If needed, you can find the contact information for your dealer here: https://t.co/2JBZNxEzwr.",t1261387350027857921,,,,,,
22430,0,0,JohnDeere,5/15/20,@cfinner9 It’s not compatible with the 1835 at this time.,t1261354362183356416,,,,,,
22431,0,0,JohnDeere,5/15/20,@HirudoStreet @HirudoStreet Is this the Tweet you're looking for: https://t.co/PYoPkXwYA2?,t1261316142855065600,,,,,,
22432,0,0,JohnDeere,5/16/20,@HehrSingh Thank you for contacting us. Please leave your details in the form below so we can reach out to you: https://t.co/oPFdRgnLkj.,t1261455271752167425,,,,,,
22433,0,0,JohnDeere,5/19/20,"@msnorby @ajnorby Well in that case, we'd better take good care of him. Send us your address in a DM and we'll send some swag back his way.",t1262883608387301377,,,,,,
22434,0,0,JohnDeere,5/19/20,@DJessupFarmsLLC We love seeing how you're keeping John Deere within the family. Would you mind sending us your address/contact information through a DM? We have small gift we'd love to send you.,t1262883559158820865,,,,,,
22435,0,0,JohnDeere,5/19/20,"Our background &gt; your Zoom background
📷: Blake H https://t.co/f5fmGcHIsZ",t1262759993004003331,,,,,,
22436,0,0,JohnDeere,5/20/20,"@BrandTTBush Hi Brandon, thanks for your suggestions. We will pass it to our internal team.",t1263175029069660161,,,,,,
22437,0,0,JohnDeere,5/21/20,"@LeonHand76 Hello Leon, please email details to 31enquiries@johndeere.com so we can look into this.",t1263601702143438854,,,,,,
22438,0,0,JohnDeere,5/21/20,Meeting with a view https://t.co/qDWc4bHffP,t1263484736103735299,,,,,,
22439,0,0,JohnDeere,5/21/20,@DeenWeekes BFFs!,t1263309152060923904,,,,,,
22440,0,0,JohnDeere,5/22/20,"Hats off to you, Coach https://t.co/rmJbyzXFly",t1263865600834777095,,,,,,
22441,0,0,JohnDeere,5/22/20,@thomasntexas @thomasntexas Getting work done! 💪,t1263831020320808960,,,,,,
22442,0,0,JohnDeere,5/22/20,"@muhannad_hazzaa We're glad to hear you are looking at our lawn equipment! Choosing the right unit for your needs can be a challenge, so we suggest you start with our Product Selector Tool here: https://t.co/rNZWJva9ZW. Don't forget to check out our special offers here: https://t.co/yGwNwHx4vW.",t1263830906877419521,,,,,,
22443,0,0,JohnDeere,5/22/20,Deere &amp; Company Q2 2020 earnings are now available: https://t.co/ndPe13s9y8 https://t.co/dkkDZpQUju,t1263789141252325376,,,,,,
22444,0,0,JohnDeere,5/23/20,@zackerytucker @ASUBeebe That's what we like to hear!,t1264199595116179458,,,,,,
22445,0,0,JohnDeere,5/23/20,@Johngoolsby12 Aren't we all? 😁,t1264195467325378560,,,,,,
22446,0,0,JohnDeere,5/23/20,We’re tipping our caps to the future generation. Good luck class of 2020! @FIRSTweets @TheFirstTee @SkillsUSA @NationalFFA https://t.co/gCtYj9NcnJ,t1264194633795620865,,,,,,
22447,0,0,JohnDeere,5/23/20,@zvillehomesales @WoodSloan Our deepest condolences to you and your family. It’s an honor and a privilege to have meant so much to someone as remarkable as your dad.,t1264057697495846912,,,,,,
22448,0,0,JohnDeere,5/23/20,@Johngoolsby12 Correction: ready for anything!,t1264014249363374080,,,,,,
22449,0,0,JohnDeere,5/23/20,@laurynkeen23 Up from that nap yet or shall we check back in the morning?,t1264014057604108290,,,,,,
22450,0,0,JohnDeere,5/24/20,@AndrewHWood Welcome home,t1264390142132916232,,,,,,
22451,0,0,JohnDeere,5/25/20,Honoring the courage &amp; extraordinary service of those who gave their lives to defend our freedom https://t.co/h32CTvQqN1,t1264904098438090753,,,,,,
22452,0,0,JohnDeere,5/26/20,@KrisFolland @KrisFolland Our StellarSupport™ team can help you troubleshoot this. You can find their contact info by selecting your location here: https://t.co/PdY1AoPOdR.,t1265393291656396813,,,,,,
22453,0,0,JohnDeere,5/26/20,Who finishes up planting and then expects every chair in the house to swivel to the right?,t1265313008785543172,,,,,,
22454,0,0,JohnDeere,5/26/20,@BobLonsberry Who wore it better? 😉,t1265075241551892482,,,,,,
22455,0,0,JohnDeere,5/27/20,"@Cornish4Kevin Thanks for your interest, Kevin! We are currently looking into this opportunity so keep sending us your suggestions.",t1265742033651740679,,,,,,
22456,0,0,JohnDeere,5/27/20,@LuckBaby9 @LuckBaby9 We're glad to hear that! Be sure to check out our current offers here: https://t.co/49WJdhYhN1.,t1265716769651666946,,,,,,
22457,0,0,JohnDeere,5/27/20,@steffanjj Thank you for your message. Please send us a Direct Message with your contact number and location so we can have one our dealers reach out to you.,t1265707500042682376,,,,,,
22458,0,0,JohnDeere,5/27/20,"@victoriadstubbs Hi Victoria, thanks for your comment and for sharing this cute video with us. There are a few John Deere DVD's that you can find in Walmart. Also, check out our John Deere for Kids section with fun activities and educational videos. https://t.co/XJTlnXBYRE",t1265707287580205057,,,,,,
22459,0,0,JohnDeere,5/27/20,@changing1 @changing1 Thank you for supplying us with that case number. It appears that your case (GSC-238189) has been assigned to an agent in our Customer Contact Center and you should be receiving a response later today.,t1265662948661436418,,,,,,
22460,0,0,JohnDeere,5/27/20,@changing1 @changing1 We apologize for the frustrating experience. Can you please provide us with the case number your husband received when he submitted his complaint? Once we receive that we can follow up with our Customer Contact Center for you.,t1265655646185193474,,,,,,
22461,0,0,JohnDeere,5/28/20,"@bethcarl579 That's what we love to hear 🙌 If you send us your address through a Direct Message, we'd love to send a small gift your way to thank you for being our customer.",t1266138809537871872,,,,,,
22462,0,0,JohnDeere,5/28/20,@ErikMarting @Kinze Congratulations Erik! Very proud to be part of your operation.,t1266098348177739776,,,,,,
22463,0,0,JohnDeere,5/28/20,"@changing1 @changing1 We apologize for the delay, it appears that our Customer Contact Center responded to your case earlier today. If you have any further questions please respond to the case or contact them directly at 1-800-537-8233.",t1266079389546098689,,,,,,
22464,0,0,JohnDeere,5/28/20,@Dschuster77 Please tell him everyone at John Deere wishes him a very happy birthday!,t1265824987681783809,,,,,,
22465,0,0,JohnDeere,5/29/20,"@MissvonKuhlmann Thank you for bringing your concern to our attention. John Deere does not condone such behavior. If you have additional information, or any future concern, please bring it to our attention using our Compliance Hotline: https://t.co/wz6n8VsGRv.",t1266494517055827970,,,,,,
22466,0,0,JohnDeere,5/30/20,@andrewtesta @jenalyson Sandlot shirt for the double whammy,t1266804068623814656,,,,,,
22467,0,0,JohnDeere,6/1/20,"@AtlantaGreen Thank you for bringing your concern to our attention. There is no record of an active John Deere employee by that name and we do not condone such behavior. If you have additional information, or any future concern, please bring it to our attention here: https://t.co/95Ekpx1zoo.",t1267579938883977216,,,,,,
22468,0,0,JohnDeere,6/2/20,@Jbass69 @Jbass69 We have responded to your private message.,t1267932126630105088,,,,,,
22469,0,0,JohnDeere,6/3/20,"@madpoetry Thank you for bringing this to our attention. We do not condone such behavior, and we are strongly opposed to anyone suggesting the use of our equipment to harm anyone. If you have additional information, or any future concern of this nature, contact us at https://t.co/TazuV3JBVU",t1268294074290880512,,,,,,
22470,0,0,JohnDeere,6/3/20,"@Swaggykizzle We recommend contacting OutsideInventions@JohnDeere.com for any questions, comments, or concerns related to new product ideas. Thanks!",t1268293724402069507,,,,,,
22471,0,0,JohnDeere,6/3/20,"@SRT4OwnzU88 @SRT4OwnzU88 We're sorry to hear that you experienced this issue with your Lawn Tractor. We recommend reaching out to our Customer Contact Center for assistance. You can call them at 1-800-537-8233, or by submitting a help case here: https://t.co/gKfUuUzF8B.",t1268272209409253387,,,,,,
22472,0,0,JohnDeere,6/3/20,"@Celirae_ Thank you for bringing your concern to our attention. John Deere does not condone such behavior. If you have additional information, or any future concern, please bring it to our attention using our Compliance Hotline: https://t.co/IAzeXIWXnf.",t1268152948959387651,,,,,,
22473,0,0,JohnDeere,6/5/20,"@TheJonesofFarm @TheJonesofFarm, we apologize for this experience. We recommend you contact our StellarSupport™ team for assistance. You can find their contact info at https://t.co/W6PT5tp1zt. Thanks!",t1269034280174465033,,,,,,
22474,1,0,JohnDeere,6/5/20,@mtliendo Discrimination has no place at John Deere. https://t.co/UBlUfLCyA6,t1269019615448969221,,,,,,
22475,0,0,JohnDeere,6/5/20,@upthecreekcattl 10/10,t1268732572235968512,,,,,,
22476,0,0,JohnDeere,6/6/20,@CrabbyFaceFarm Looking good 👍,t1269112269172027392,,,,,,
22477,0,0,JohnDeere,6/7/20,"@arapaimaGigasc2 Thank you for sharing this information. Deere does not condone this behavior in any way, shape or form. Our social team will follow up on this matter ASAP.",t1269764505959047170,,,,,,
22478,0,0,JohnDeere,6/8/20,"@flojr70 Thank you for bringing this to our attention. We do not condone such behavior, and we are strongly opposed to anyone suggesting the use of our equipment to harm anyone. If you have additional information, or any future concern of this nature, contact us at https://t.co/bZRkN6Zv1b",t1270124540987916294,,,,,,
22479,0,0,JohnDeere,6/8/20,@k9_keno @k9_keno Can you send us a direct message with your case number and contact information so we can look into this further? https://t.co/o1eKCb5gfG,t1270060223773003778,,,,,,
22480,0,0,JohnDeere,6/8/20,"@ishakethethrone @ishakethethrone The main difference between the Z335E &amp; Z335M ZTrak™ Mowers would be the upgraded seat on the Z335M. You can view the details of both models using our ""Specs &amp; Compare"" feature on the Z335M product page here: https://t.co/r7hGZAg5br.",t1270005947616964609,,,,,,
22481,0,0,JohnDeere,6/8/20,@wildturkeyman67 @wildturkeyman67 We're glad to hear that! Welcome to the John Deere family!,t1269975344012025856,,,,,,
22482,0,0,JohnDeere,6/8/20,@KYFarmboy408 @KYFarmboy408 We're sorry to hear about your experience. If you would like to discuss this with us further please contact our Customer Contact Center for Agriculture Products at 1-866-993-3373. You can also submit a help case here: https://t.co/hRCrnJfNoS.,t1269814839066669056,,,,,,
22483,0,0,JohnDeere,6/9/20,@MaxROIFarmer @MaxROIFarmer You can contact our Customer Contact Center for Agriculture Products at 1-866-993-3373 for assistance. You can also submit a help case here: https://t.co/vYk9GRVM4a.,t1270452811122302978,,,,,,
22484,0,0,JohnDeere,6/9/20,@mfa6677 @TrentLanie Came here to say that,t1270158679728250880,,,,,,
22485,0,0,JohnDeere,6/11/20,@k9_keno We're so glad to hear that and we will be sure to pass along your message! Have a great day!,t1271183622767292417,,,,,,
22486,0,0,JohnDeere,6/11/20,"@boomerreeves @boomerreeves We're sorry to hear about this experience. Please have them reach out to us to discuss this further with our Customer Contact Center for Residential, Golf, and Turf products at 1-800-537-8233. They can also submit a help case here: https://t.co/RJmBxC0SCM.",t1270929088564400128,,,,,,
22487,0,1,JohnDeere,6/12/20,@NaacpEmpNow We look forward to partnering with you to provide meaningful change in our communities.,t1271544659349778439,,,,,,
22488,0,0,JohnDeere,6/12/20,@carewZen @carewZen If you have already worked with your local dealer please reach out to our Customer Contact Center for further assistance. You can give them a call at 1-800-537-8233 or submit a help case here: https://t.co/HjoTTWRO3B.,t1271526302382686211,,,,,,
22489,0,1,JohnDeere,6/12/20,Hatred and discrimination have no place in our society https://t.co/0PO54ASuOz,t1271449717923340288,,,,,,
22490,0,0,JohnDeere,6/13/20,"@adamdonck @adamdonck, that's what we're talking about! 🙌",t1271843042069229568,,,,,,
22491,0,0,JohnDeere,6/13/20,@Bkitch1Bodie @snowboardfarmer Have Sean's people call our people,t1271614449812738058,,,,,,
22492,0,0,JohnDeere,6/14/20,"💦🧼🧽✅ #XtraClean

➡️ Ready for tomorrow’s debut https://t.co/dpF7Ea0RAk",t1272264757526102019,,,,,,
22493,0,0,JohnDeere,6/14/20,"Harvesting to the Power of X. #X9Combine 

➡️ Monday, June 15 https://t.co/ubiobparAx",t1271978178958016515,,,,,,
22494,0,0,LockheedMartin,5/4/20,Need to refresh the scenery on your Desktop or Zoom background? Download a new wallpaper featuring some of your favorite Lockheed Martin products. Access them here: https://t.co/diOV1SIdJL,t1257429798164533253,,,,,,
22495,0,0,LockheedMartin,5/4/20,"In honor of #StarWarsDay, here’s a special look at @NASA_Orion making the jump to hyperspace. One day, this capsule will send astronauts to the Moon and Mars. #MayThe4th https://t.co/GDYPhkP3nh",t1257384537878913024,,,,,,
22496,0,0,LockheedMartin,5/4/20,"As a part of the @blueorigin National Team, we're building the lunar ascent module for the lander. Here's how it will work. https://t.co/iK7G7WPLfS",t1257339955782836224,,,,,,
22497,0,0,LockheedMartin,5/4/20,"Across the globe, Lockheed Martin-produced aircraft are making a difference. Here's how they're being used to aid #COVID19 relief and recovery missions.",t1257309005015212040,,,,,,
22498,0,0,LockheedMartin,5/5/20,"@NAlvarezWFTV We're proud to help with this cause, @NAlvarezWFTV! Supporting the local communities where we live and work is important to our mission.",t1257689042910674950,,,,,,
