floyd_stance,floyd_followup,username,date,text,hash
0,0,Delta,2020-06-13,"@Ademar_Perez Thank you, I have canceled the reservation. Sarah",h17686692141262445100
0,0,Delta,2020-06-13,"@Marcus_Hopper15 You're welcome! Due to the extremely high volume of customer assistance requests, we ask that you bring all the required documentation to the airport on the day of departure for your emotional support animal. Kylie",h13725447182877936832
0,0,Delta,2020-06-13,"@debbie_stewart4 Hi there, I sincerely apologize for our extremely long wait times for assistance. We're presently experiencing an extraordinarily high message volume. To best assist you, please DM your confirmation number, name, city pairs, and date of travel. Renae https://t.co/6iDGBJRMTU",h4688416907036760532
0,0,Delta,2020-06-13,"@Ademar_Perez Hello, I would be happy to assist. Will you please verify the full name on the reservation you would like to cancel? Sarah",h3234264222260517273
0,0,Delta,2020-06-13,"@last1mohican Hi there, I sincerely apologize for our extremely long wait times for assistance. We're presently experiencing an extraordinarily high message volume. To best assist you, please DM your confirmation number, passengers full names, city pairs, and date of travel. Renae https://t.co/6iDGBJRMTU",h9568587626575305209
0,0,Delta,2020-06-13,@PartyHardKiller I would be happy to look into this for you. Please join me in a DM by clicking on the provided link: Johnathan,h6722422919385662270
0,0,Delta,2020-06-13,"@ms_ericaaaaa Hi, Erica. We'd like to assist. Please DM us your confirmation code, so we can review the reservation. Jax https://t.co/6iDGBJRMTU",h567875167516558259
0,0,Delta,2020-06-13,"@zibas Hi, Sam. I am sorry about this experience. We'd like to assist with the refund. Please DM us your confirmation code and full name. Jax",h1901214350323725265
0,0,Delta,2020-06-13,@Marcus_Hopper15 Hello Marcus. I am very sorry for the delay in responding to your message. Please share the question you have for your upcoming trip. Kylie,h5767517857759829449
0,0,Delta,2020-06-13,"@rachelalevine I am happy to hear that! Please do not hesitate to reach out to us again if you need any assistance, we are always here to help😊 Sarah",h17048382597876608935
0,0,Delta,2020-06-13,"@ecardona70 Hello. I am truly sorry for the delay in responding to your message. Are you still in need of assistance at this time? If so, please please share the itinerary details through DM using the link below. Kylie https://t.co/6iDGBJRMTU",h10557421649289857200
0,0,Delta,2020-06-13,"@rachelalevine Hi there, I would be happy to help rebook you. For security purposes will you please verify your full name and the ticket number from your prior ticket? Also, if you have the new trip details I can get started on that. Sarah",h4775023978642285168
0,0,Delta,2020-06-13,@danhiltz Hello there. Would you please DM us for assistance with a reservation? We'd be happy to look into that for you. Mackenzie https://t.co/6iDGBJRMTU,h9973701769348300052
0,0,Delta,2020-06-13,@tdgagnon7 Hello there. Would you please DM us for assistance with a reservation? We'd be happy to look into that for you. Mackenzie https://t.co/6iDGBJRMTU,h16854779324988288503
0,0,Delta,2020-06-13,@kacybrake Hello there. Would you please DM us for assistance with a reservation? We'd be happy to look into that for you. Mackenzie https://t.co/6iDGBJRMTU,h5386890361514552971
0,0,Delta,2020-06-13,@littlechick I would be happy to look into this for you. Please join me in a DM by clicking on the provided link: Johnathan https://t.co/6iDGBJRMTU,h6561512323732233137
0,0,Delta,2020-06-13,@tacotimetimmy Hello there. Would you please DM us for assistance with a reservation? We'd be happy to look into that for you. Mackenzie https://t.co/6iDGBJRMTU,h4509746051645836684
0,0,Delta,2020-06-13,@emmywilsonlevy Hello there. Would you please DM us for assistance with a reservation? We'd be happy to look into that for you. Mackenzie https://t.co/6iDGBJRMTU,h16432926203499343775
0,0,Delta,2020-06-13,"@gwynethcolleen Hi there, I sincerely apologize for our extremely long wait times for assistance. We're presently experiencing an extraordinarily high message volume. To best assist you, please DM your confirmation number, name and city pairs. Renae https://t.co/6iDGBJRMTU",h7482190355951658617
0,0,Delta,2020-06-13,@SincerelyKourt We would like to assist. Please share your confirmation code and full name via this link. Jax https://t.co/6iDGBJRMTU,h5344609813157318603
0,0,Delta,2020-06-13,@e6hall Hello there. Would you please DM us for assistance with a reservation? We'd be happy to look into that for you. Mackenzie https://t.co/6iDGBJRMTU,h4165044488471462207
0,0,Delta,2020-06-13,@SpicyxLegato Hi. We would like to express our sincere condolences to you and your family. We are here if you still need assistance. Please DM us your details. Kate https://t.co/6iDGBJRMTU,h18021215002385736831
0,0,Delta,2020-06-13,@bcheggeseth Hello there. Would you please DM us for assistance with a reservation? We'd be happy to look into that for you. Mackenzie https://t.co/6iDGBJRMTU,h13149099853184599986
0,0,Delta,2020-06-13,@smathart Hello there. Would you please DM us for assistance with a reservation? We'd be happy to look into that for you. Mackenzie https://t.co/6iDGBJRMTU,h16675243565645373204
0,0,Delta,2020-06-13,"@ramsburgh Hi there, I sincerely apologize for our extremely long wait times for assistance. We're presently experiencing an extraordinarily high message volume. To best assist you, please DM your confirmation number, name, city pairs, and date of travel. Renae https://t.co/6iDGBJRMTU",h17980289785714201161
0,0,Delta,2020-06-13,@katieralt Hello there. Would you please DM us for assistance with a reservation? We'd be happy to look into that for you. Mackenzie https://t.co/6iDGBJRMTU,h4878647960370049419
0,0,Delta,2020-06-13,"@ST3Mfatale Hello, I would be happy to look into this for you. Please DM your confirmation number and the name on the reservation. https://t.co/QxWCpXxbtU… Johnny https://t.co/6iDGBJRMTU",h16691785071933655425
0,0,Delta,2020-06-13,@missmikaboo_ Via link. Kate https://t.co/6iDGBJRMTU,h1308715790256360166
0,0,Delta,2020-06-13,"@missmikaboo_ Hi. We sincerely apologize for the extreme delay in our response time. Due to the Coronavirus situation, call and social media volumes have been higher than usual. Please DM me your ticket number and I will check on the status. Thank you. Kate",h10961804763782542015
0,0,Delta,2020-06-13,"@DeyjahFoster Hi. We sincerely apologize, due to the Coronavirus situation, call and social media volumes have been higher than usual. I'm more than happy to assist you with that. To protect the security of your information please DM me your confirmation #. Thanks. Kate https://t.co/6iDGBJRMTU",h4991415505623909236
0,0,Delta,2020-06-13,"@stephh_0701 Hi. We sincerely apologize, due to the Coronavirus situation, call and social media volumes have been higher than usual. I'm more than happy to assist you with that. To protect the security of your information please DM me your confirmation #. Thanks. Kate https://t.co/6iDGBJRMTU",h976040502514238142
0,0,Delta,2020-06-13,@BethAnnREAgent Hello there. Would you please DM us for assistance with a reservation? We'd be happy to look into that for you. Mackenzie https://t.co/6iDGBJRMTU,h7319393947768339096
0,0,Delta,2020-06-13,@ben_thigpen I would be happy to look into this for you. Please join me in a DM by clicking on the provided link: Johnathan https://t.co/6iDGBJRMTU,h13345559731813740738
0,0,Delta,2020-06-13,@A_Greenie92 I would be happy to look into this for you. Please join me in a DM by clicking on the provided link: Johnathan https://t.co/6iDGBJRMTU,h16326620268512502553
0,0,Delta,2020-06-13,@akashranaaa I would be happy to look into this for you. Please join me in a DM by clicking on the provided link: Johnathan https://t.co/6iDGBJRMTU,h12952737512894827077
0,0,Delta,2020-06-13,"@morgano_10 Hello Morgan. I apologize for our extremely long wait times for assistance. We're experiencing high message &amp; call volume. Please advise your friend to DM us or you can DM us on her behalf with her confirmation #, name, city pairs, travel dates &amp; departing flight #. Renae https://t.co/6iDGBJRMTU",h14127494684488115129
0,0,Delta,2020-06-13,"@SarahHa96843933 Hello, I would be happy to look into this for you. Please DM your confirmation number and the name on the reservation. https://t.co/QxWCpXxbtU… Johnny https://t.co/6iDGBJRMTU",h14705415743702793074
0,0,Delta,2020-06-13,@KaitBright I would be happy to look into this for you. Please join me in a DM by clicking on the provided link: Johnathan https://t.co/6iDGBJRMTU,h9031047459696669856
0,0,Delta,2020-06-13,"@snoopyboo312 Hi there. Thank you for reaching out to us today. I would be glad to look into that for you. Please meet me in a DM with your confirmation/ticket number, full name, origin, destination, and travel dates. Gabriela https://t.co/6iDGBJRMTU",h4789140482852524795
0,0,Delta,2020-06-13,"@cambolender Hi there, I sincerely apologize for our extremely long wait times for assistance. We're presently experiencing an extraordinarily high message volume. To best assist you, please DM your confirmation number, name, city pairs, and date of travel. Renae https://t.co/6iDGBJRMTU",h12131453845808419284
0,0,Delta,2020-06-13,"@lactosefree1 Hi there. I sincerely apologize for the delayed response time due to extremely high volume. Please meet me in a DM with your confirmation/ticket number, full name, origin, destination, and travel dates if you're still in need of assistance. Gabriela https://t.co/6iDGBJRMTU",h15122408474335216753
0,0,Delta,2020-06-13,@mef13 Hello there. Would you please DM us for assistance with a reservation? We'd be happy to look into that for you. Mackenzie https://t.co/6iDGBJRMTU,h13245162602940318674
0,0,Delta,2020-06-13,@ESPN_ANTHONY Hello there. Would you please DM us for assistance with a reservation? We'd be happy to look into that for you. Mackenzie https://t.co/6iDGBJRMTU,h567826927988471299
0,0,Delta,2020-06-13,"@KeithHallGA Hi there, I sincerely apologize for our extremely long wait times for assistance. We're presently experiencing an extraordinarily high message volume. To best assist you, please DM your confirmation number, name, and date of travel. Renae https://t.co/6iDGBJRMTU",h10241293209291458604
0,0,Delta,2020-06-13,@Makonne31679757 Hello. I am very sorry for the delay in responding to your message. Please share the email address that was used for the booking through DM using the link below. Kylie https://t.co/6iDGBJRMTU,h9812034359493401589
0,0,Delta,2020-06-13,"@gbeckowski Hi Gregory. I would like to look into this further. Please share your confirmation number, email address, and date of travel through DM using the link below. Kylie https://t.co/6iDGBJRMTU",h11949331009664518698
0,0,Delta,2020-06-13,"@_lahghky Hi Veronica. I am sorry to hear about your trouble online. Are you still in need of assistance at this time? If so, please share your itinerary through DM using the link below. Kylie https://t.co/6iDGBJRMTU",h7788162554603315841
0,0,Delta,2020-06-13,@frenchbiker4 Hello there. Would you please DM us for assistance with a reservation? We'd be happy to look into that for you. Mackenzie https://t.co/6iDGBJRMTU,h17450442182847684316
0,0,Delta,2020-06-13,"@terrymp18 Hi Terry, thank you for reaching out to us. We are experiencing higher than normal Digital volume and apologize for our long wait. Please provide the details of the reservation including the confirmation number and the name on the reservation via DM. Peyton https://t.co/6iDGBJRMTU",h10575968027921621403
0,0,Delta,2020-06-13,"@MarieRousset3 Hi there, I sincerely apologize for our extremely long wait times for assistance. We're presently experiencing an extraordinarily high message volume. To best assist you, please DM your confirmation number, name, and city pairs. Renae https://t.co/6iDGBJRMTU",h17364282268799394645
0,0,Delta,2020-06-13,"@tomlinblud Hi there, I sincerely apologize for our extremely long wait times for assistance. We're presently experiencing an extraordinarily high message volume. To best assist you, please DM your confirmation number, name, and city pairs. Renae https://t.co/6iDGBJRMTU",h3231768451025058163
0,0,Delta,2020-06-13,"@darknluvly99 Hi there, I sincerely apologize for our extremely long wait times for assistance. We're presently experiencing an extraordinarily high message volume. To best assist you, please DM your confirmation number, name, city pairs, and date of travel. Renae https://t.co/6iDGBJRMTU",h2373255628181569536
0,0,Delta,2020-06-13,@12Mickeygirl Hello there. Would you please DM us for assistance with a reservation? We'd be happy to look into that for you. Sarah,h10260181996767617739
0,0,Delta,2020-06-13,@micknudsen Hello Michael. A Delta agent would have to assist you with applying your credit to a new reservation. I do apologize for the inconvenience. If you require any further assistance please meet me in a DM. Renae https://t.co/6iDGBJRMTU,h1200502193947416275
0,0,Delta,2020-06-13,"@jordansarmo Hi there, I sincerely apologize for our extremely long wait times for assistance. We're presently experiencing an extraordinarily high message volume. To best assist you, please DM your confirmation number, name, city pairs, and date of travel. Renae https://t.co/6iDGBJRMTU",h8467553930913692640
0,0,Delta,2020-06-13,"@pantalonnoir Hi there, I sincerely apologize for our extremely long wait times for assistance. We're presently experiencing an extraordinarily high message volume. To best assist you, please DM your confirmation number, name, city pairs, and date of travel. Renae https://t.co/6iDGBJRMTU",h12005207853833738953
0,0,Delta,2020-06-13,"@philipbelanger3 Hi there, I sincerely apologize for our extremely long wait times for assistance. We're presently experiencing an extraordinarily high message volume. To best assist you, please DM your confirmation number, name, city pairs, and date of travel. Renae https://t.co/6iDGBJRMTU",h15187663940669213272
0,0,Delta,2020-06-13,"@timothyallen05 Hi there, I sincerely apologize for our extremely long wait times for assistance. We're presently experiencing an extraordinarily high message and call volume. To best assist you, please DM your confirmation number, name, city pairs, and date of travel. Renae https://t.co/6iDGBJRMTU",h14574806357651687709
0,0,Delta,2020-06-13,@awesomebobbie I would be happy to look into this for you. Please join me in a DM by clicking on the provided link: Johnathan https://t.co/6iDGBJRMTU,h7090196281477516679
0,0,Delta,2020-06-13,"@AbheerBipin Hello there! Thank you for reaching out to us. I have found some information regarding the routes of our 777, please see the link below and if you have any questions just send a DM and we would be happy to assist. 
https://t.co/xXEFMsfqbj Sarah",h1661202088378006140
0,0,Delta,2020-06-13,"@wartwatch Hi there, I sincerely apologize for our extremely long wait times for assistance. We're presently experiencing an extraordinarily high call and message volume. To best assist you, please DM your confirmation #, name, canceled city pairs, and original date of travel. Renae https://t.co/6iDGBJRMTU",h5838497732038630196
0,0,Delta,2020-06-13,"@CreauxTeeRhobat Hello, I would be happy to look into this for you. Please DM us for assistance. 

https://t.co/QxWCpXxbtU… Johnny https://t.co/6iDGBJRMTU",h8014259419445025421
0,0,Delta,2020-06-13,"@stargazer_4life Hello Aisha, I sincerely apologize for our extremely long wait times for assistance. We're presently experiencing an extraordinarily high message volume. To best assist you, please DM your confirmation number, name, city pairs, date of travel. Renae https://t.co/6iDGBJRMTU",h12466215138911715435
0,0,Delta,2020-06-13,"@Lynnda1 Hello, I would be happy to look into this for you. Please DM your confirmation number and the name on the reservation. https://t.co/QxWCpXxbtU… Johnny https://t.co/6iDGBJRMTU",h5569855155150404664
0,0,Delta,2020-06-13,@DankerD I would be happy to look into this for you. Please join me in a DM by clicking on the provided link: Johnathan https://t.co/6iDGBJRMTU,h11679899245273998460
0,0,Delta,2020-06-13,"@ChilcoteTim I would be happy to help, Tim. Please join me in a DM by clicking on the provided link: Johnathan https://t.co/6iDGBJRMTU",h11754462593048567852
0,0,Delta,2020-06-13,"@shallbell2 Hi there. I am sorry for the delayed response. We have been experiencing higher than normal social media volume. I will be happy to assist you. Please DM your confirmation code, full name, date of travel, and the origin/destination using the following link. Avery https://t.co/6iDGBJRMTU",h12571202087115652091
0,0,Delta,2020-06-13,"@jucyxpress Hi there, I am very sorry for the late reply. If we can still assist, please DM your credit number and full name below. Lana https://t.co/6iDGBJRMTU",h12231325987641733449
0,0,Delta,2020-06-13,@projectparables We would like to assist. Please share your confirmation code via this link. Jax https://t.co/6iDGBJRMTU,h14544741368322151872
0,0,Delta,2020-06-13,@mere0983 Hi Meredith. I am sorry for the longer than usual wait. We have been experiencing higher than normal phone and social media volume. Please DM your confirmation number if we can still assist. Lana https://t.co/6iDGBJRMTU,h5215731649061997893
0,0,Delta,2020-06-13,"@csend Thanks for the shout out, Cathy! 😊We really appreciate it. Can't wait to see you again! ✈️ Avery",h8014406025289462680
0,0,Delta,2020-06-13,@poejeterson Hi Joe. I am very sorry for the late reply. We have been experiencing higher than normal phone and social media volume. Please DM your confirmation number below if we can still assist. Lana https://t.co/6iDGBJRMTU,h15634912528608083858
0,0,Delta,2020-06-13,"@BrookeH89063081 Hi Brooke, I am very sorry for the late reply. We are working as quickly as possible to address all calls and tweets as they come in. Please DM us your confirmation number if we can still assist. Lana https://t.co/6iDGBJRMTU",h95951252970367464
0,0,Delta,2020-06-13,"@JLBell Hi Jessica. I apologize for the late reply. Please DM your confirmation number, date of travel, and city pairs of travel if we can still assist. Lana https://t.co/6iDGBJRMTU",h16004280645257602173
0,0,Delta,2020-06-13,"@___resa Hi, Samantha. Our apologies for the frustration this has caused. Please share your credit number via this link so we can look into this further. Jax https://t.co/6iDGBJRMTU",h398905190425548802
0,0,Delta,2020-06-13,"@Scottdb9 Hi, Scott. I sincerely apologize for the delay in responding. We are working as quickly as possible to address all calls and tweets as they come in. If you still need assistance, please follow and DM further details of your travel plans and I'll be glad to assist you. Mark https://t.co/6iDGBJRMTU",h9546864472843150733
0,0,Delta,2020-06-14,"@JasonFree Hi Jason, I am very sorry for our late reply due to our higher than normal volume. I can take a look into this for you. Please share your confirmation number using the DM link: Blanche https://t.co/6iDGBJRMTU",h3403039469061587284
0,0,Delta,2020-06-14,"@Kelemur Hi Kelly, I apologize for this experience and for any inconvenience this may have caused. You can use this link  to cancel a trip and apply for a refund online: https://t.co/G6aMdrk0wU Blanche",h11246036296997537208
0,0,Delta,2020-06-14,@4arlandria Hello Scott. TSA will not allow liquids over 3.4 ounces in a carry on bag. Liquids larger than 3.4 ounces must be in your checked luggage. https://t.co/lpKsMZxBrJ Renae,h3781218997866180929
0,0,Delta,2020-06-14,"@paulieeepp I'd be happy to help. Paul. Would you mind sharing your confirmation number via Direct Message as well as your full name, flight routing, and date of travel? You may initiate a DM by using the following link. https://t.co/9ptgPS3LAM Sean",h492381419168913038
0,0,Delta,2020-06-14,@Shivani51229751 You're very welcome! Kylie,h14432776636555665824
0,0,Delta,2020-06-14,@Eajepsen94 I am so sorry for the inconvenience of your delayed luggage. Domonique https://t.co/6iDGBJRMTU,h2657907314150407583
0,0,Delta,2020-06-14,"@tweetsbymarcu Hello Marc. I am very sorry for the delay in responding to your message. Please share your confirmation number, email address, and date of travel through DM using the link below. Kylie https://t.co/6iDGBJRMTU",h8936355439975342225
0,0,Delta,2020-06-14,"@pebbles69x Hi there, I sincerely apologize for our extremely long wait times for assistance. We're presently experiencing an extraordinarily high message volume. To best assist you, please DM your confirmation number, name, city pairs, and date of travel. Renae https://t.co/6iDGBJRMTU",h11413131999923322133
0,0,Delta,2020-06-14,@MarkDFink It's not listed on our website. Can you meet me in a DM? Click on link below. Renae https://t.co/6iDGBJRMTU,h15496866277081901241
0,0,Delta,2020-06-14,"@mooseakasam Hi. I'm terribly sorry that it took us so long to get to your message. As you can imagine, we are experiencing higher than normal digital volume. In accordance with passenger security regulations, please DM me your confirmation number. Thanks. Kate https://t.co/6iDGBJRMTU",h7451105162835784096
0,0,Delta,2020-06-14,@lsynett I would be happy to look into this for you. Please join me in a DM by clicking on the provided link: Johnathan https://t.co/6iDGBJRMTU,h1853085142592159456
0,0,Delta,2020-06-14,"@MaddieGBowie Hi. I'm terribly sorry that it took us so long to get to your message. As you can imagine, we are experiencing higher than normal digital volume. In accordance with passenger security regulations, please DM me your confirmation number. Thanks. Kate https://t.co/6iDGBJRMTU",h5419075979302440142
0,0,Delta,2020-06-14,"@shereenmossall1 Hi. We sincerely apologize, due to the Coronavirus situation, call and social media volumes have been higher than usual. I'm more than happy to assist you. To protect the security of your information please DM us. Thanks. Kate https://t.co/6iDGBJRMTU",h3333589210674636311
0,0,Delta,2020-06-14,"@MarkDFink The kennel would have to be under the seat in front of you. If you fly  Business class, the under the seat dimensions would be larger than flying in the Main cabin or Delta Comfort+ cabins. Size restrictions of the kennel would depend on the aircraft used for your flight. Renae https://t.co/6iDGBJRMTU",h18439331752005283360
0,0,Delta,2020-06-14,"@Tarun0820 Hey, Tarun. I'm so sorry for the delayed response. We've been working diligently to respond to each customer despite the heavily increased call and message volume. Are you still in need of assistance with your parents' booking? Sean",h4291374503660344121
0,0,Delta,2020-06-14,@sue_313 Thanks for being a valued member with us. Kate,h16906358863155345460
0,0,Delta,2020-06-14,"@sue_313 Hello, sorry to hear you lost an item while traveling! I assure you, however, if you filed a claim, they will initiate an exhaustive search for the item. You should receive regular updates (check all folders and spam if not). Kate",h16049230045661155666
0,0,Delta,2020-06-14,"@myposhobsession Hi, Michelle. We can certainly look into this for you. Please DM us your confirmation code via this link. Jax https://t.co/6iDGBJRMTU",h448240935600581977
0,0,Delta,2020-06-14,"@KatieBernt Hi Katie, I am very sorry to hear you've left your souvenirs on board. Please use this link to submit a Lost Item report: https://t.co/tvWh13vhiG Blanche",h9775398039207873475
0,0,Delta,2020-06-14,"@semprechiara5 Hi, Chiara. Please DM us your confirmation code for assistance with your trip. Jax",h2683714760544087007
0,0,Delta,2020-06-14,@siqueirosdavid I'm sorry to learn about your experience. We're here if you need assistance. Jax,h14521942798729030074
0,0,Delta,2020-06-14,@DingleTeach Via this link. Kate https://t.co/6iDGBJRMTU,h2400453193209864050
0,0,Delta,2020-06-14,"@DingleTeach Hi. We sincerely apologize, due to the Coronavirus situation, call and social media volumes have been higher than usual. I'm more than happy to assist you with that. To protect the security of your information please delete this post and DM us. Thanks. Kate",h4668964235253825425
0,0,Delta,2020-06-14,"@eleslatt Great, thank you. I am reviewing your message at this time. Kylie",h787578773155395416
0,0,Delta,2020-06-14,"@tljoecks Hi Tammy. I would like to look into this further. Please share your confirmation number, email address, and original date of travel through DM using the link below. Kylie https://t.co/6iDGBJRMTU",h9315351212812454827
0,0,Delta,2020-06-14,"@eleslatt Hello. Please share your confirmation number, email address, and date of travel through DM using the link below. Kylie https://t.co/6iDGBJRMTU",h7990543994215137100
0,0,Delta,2020-06-14,"@c6_ghost Hello. I am very sorry to hear that you were charged a fee. I would like to look into this further. Please share your confirmation number, email address, and original date of travel through DM using the link below. Kylie https://t.co/6iDGBJRMTU",h10567515563293772462
0,0,Delta,2020-06-14,"@visa717 Hello Wendy. I am truly sorry for the trouble you are having reaching us. Please share your confirmation number, email address, and date of travel through DM using the link below. Kylie https://t.co/6iDGBJRMTU",h16229810091366032048
0,0,Delta,2020-06-14,"@Bioman47827110 Hello. I am very sorry for the delay in responding to your message. Please share your confirmation number, email address, and date of travel through DM using the link below. Kylie https://t.co/6iDGBJRMTU",h9376498066465031322
0,0,Delta,2020-06-14,"@Shivani51229751 Hello Shivani. From the details provided, it doesn't seem as though she would have a problem, however, we ask that you reach out to the Embassy to ensure she has the needed documentation for a smooth trip. Kylie",h3301450997578916922
0,0,Delta,2020-06-14,"@tasautel Hi there. I'm so sorry you've been unable to reach us over the phone due to extremely high volume. Please meet me in a DM with your confirmation/ticket number, full name, origin, destination, and travel dates if you're still in need of assistance. Gabriela https://t.co/6iDGBJRMTU",h13809897092109631609
0,0,Delta,2020-06-14,"@csap2day Hi there. I'm so sorry you've been unable to reach us over the phone due to extremely high volume. Please meet me in a DM with your confirmation/ticket number, full name, origin, destination, and travel dates if you're still in need of assistance. Gabriela https://t.co/6iDGBJRMTU",h9110896304239376015
0,0,Delta,2020-06-14,@OnThePoarch Thanks for asking. This is spam and it is not Delta Air Lines. Please do not provide any information to this site. Sally,h8494546218928435580
0,0,Delta,2020-06-14,"@JulianaMarie Hello Juliana, I sincerely apologize for the delay in response as well as the damage to your luggage. For assistance, please DM me your bag tag number. Austin https://t.co/6iDGBJRMTU",h14044440459047626823
0,0,Delta,2020-06-14,"@anushk Hi there, I sincerely apologize for our extremely long wait times for assistance. We're presently experiencing an extraordinarily high message volume. To best assist you, please DM your confirmation number, name, city pairs, and date of travel. Renae https://t.co/6iDGBJRMTU",h5584276506775287692
0,0,Delta,2020-06-14,"@CDEgranny Hi there, I sincerely apologize for our extremely long wait times for assistance. We're presently experiencing an extraordinarily high message volume. To best assist you, please DM your confirmation number, name, city pairs, and date of travel. Renae https://t.co/6iDGBJRMTU",h15335457818751329397
0,0,Delta,2020-06-14,"@MarkDFink Hello Mark. Yes, you can as long as we have not maxed out the pet allowance in cabin, on your desired flights. There would be a connection involved and one of our partners will fly the international segment. Each passenger may travel with only 1 animal. Renae https://t.co/6iDGBJRMTU",h3878719366268438047
0,0,Delta,2020-06-14,"@aheartsobig Hi Crystal, I am very sorry for our late reply due to our higher than normal volume. Please share your confirmation number using the DM link: Blanche https://t.co/6iDGBJRMTU",h6588830008597290530
0,0,Delta,2020-06-14,"@LafineMichael Hello Michael. I am very sorry for the delay in responding to your message. Please share your confirmation number, email address, and date of travel through DM using the link below. Kylie https://t.co/6iDGBJRMTU",h5771037086432007749
0,0,Delta,2020-06-14,"@MicSorrell Hello. Are you in need of assistance with your reservation at this time? If so, please share your confirmation number, email address, and date of travel through DM using the link below. Kylie https://t.co/6iDGBJRMTU",h15890155522444815544
0,0,Delta,2020-06-14,"@francesnotscott Hi there, I sincerely apologize for our extremely long wait times for assistance. We're presently experiencing an extraordinarily high message volume. To best assist you, please DM your confirmation number, name, city pairs, and date of travel. Renae https://t.co/6iDGBJRMTU",h4351556831558106455
0,0,Delta,2020-06-14,"@charleighh78 Hi there. I sincerely apologize for the delayed response time due to extremely high volume. Please meet me in a DM with your confirmation/ticket number, full name, origin, destination, and travel dates if you're still in need of assistance. Gabriela https://t.co/6iDGBJRMTU",h11180248476989207207
0,0,Delta,2020-06-14,"@KKHurricane Hi there! We partner with Air France and KLM for connecting flights to Croatia! Please check our website and the Delta News Hub for the most up-to-date information on COVID-19 and our updated schedules! 

https://t.co/dtYahYnoBM

https://t.co/DHy78cGIf9 Gabriela",h14980434985759717378
0,0,Delta,2020-06-14,"@llamaspwn Hi there, I sincerely apologize for our extremely long wait times for assistance. We're presently experiencing an extraordinarily high message volume. To best assist you, please DM your confirmation number, name, city pairs, and date of travel. Renae https://t.co/6iDGBJRMTU",h4627876166921697215
0,0,Delta,2020-06-14,"@jmeiz25 Hi there, I sincerely apologize for our extremely long wait times for assistance. We're presently experiencing an extraordinarily high message volume. To best assist you, please DM your confirmation number, name, city pairs, and date of travel. Renae https://t.co/6iDGBJRMTU",h907421163778423214
0,0,Delta,2020-06-14,"@TheLisaWard Hi there. I'm very sorry to hear about your loss and I apologize for our extremely long wait times for assistance. To best assist you, please DM your SkyMiles account number, full name, date of birth, and e-mail or mailing address. Renae https://t.co/6iDGBJRMTU",h15592591416630295581
0,0,Delta,2020-06-14,"@AmishGandhi3 Hi. We sincerely apologize, due to the Coronavirus situation, call and social media volumes have been higher than usual. I'm more than happy to assist you with that. To protect the security of your information please DM me your confirmation #. Thanks. Kate https://t.co/6iDGBJRMTU",h16254960097555344210
0,0,Delta,2020-06-14,"@Theresa99834626 Hi. We sincerely apologize, due to the Coronavirus situation, call and social media volumes have been higher than usual. I'm more than happy to assist you with that. To protect the security of your information please DM me your confirmation #. Thanks. Kate https://t.co/6iDGBJRMTU",h2191002005443000911
0,0,Delta,2020-06-14,@shrugbts I apologize for the wait. I would be happy to look into this for you. Please join me in a DM by clicking on the provided link: Johnathan https://t.co/6iDGBJRMTU,h4913039098089318097
0,0,Delta,2020-06-14,"@dealwit88505038 Hi. We sincerely apologize, due to the Coronavirus situation, call and social media volumes have been higher than usual. I'm more than happy to assist you with that. To protect the security of your information please DM me your full name. Thanks. Kate https://t.co/6iDGBJRMTU",h14494316783635893580
0,0,Delta,2020-06-14,"@SteveFisherTV Hello Steven. Prices can vary based on a number of reasons. Would you like for me to review fares for you? If so, please share your origin and dates of travel through DM using the below link. Kylie https://t.co/6iDGBJRMTU",h13220992815998549459
0,0,Delta,2020-06-14,"@Muzikboi_2000 Hi. We would like to express our sincere condolences. Depending on the type of ticket for bereavement you are able to make changes and that will increase the price from a regular non-refundable ticket. If you need assistance, please let us know. Take care. Kate",h11541640134900279071
0,0,Delta,2020-06-14,"@Christi74272244 Hi. We sincerely apologize, due to the Coronavirus situation, call and social media volumes have been higher than usual. I'm more than happy to assist you with that. To protect the security of your information please DM me your confirmation #. Thanks. Kate https://t.co/6iDGBJRMTU",h16853662606634226124
0,0,Delta,2020-06-14,"@fantsticelastic Hello Amanda. Please meet me in a DM by using the link below. Please share your confirmation number, email address, and original date of travel. Kylie https://t.co/6iDGBJRMTU",h1662012078030507370
0,0,Delta,2020-06-14,"@ArtiSeshadri Please share your confirmation number, email address, and original date of travel. Also, please share details on how I can help. Kylie",h2249774446810232179
0,0,Delta,2020-06-14,"@ArtiSeshadri Hello Arti. I am very sorry for the delay in responding to your message. Are you still in need of assistance at this time? If so, please share your confirmation number, email address, and date of travel through DM using the link below. Kylie https://t.co/6iDGBJRMTU",h4719798475921288358
0,0,Delta,2020-06-14,"@SeptemberWelbrn Hello. Thank you for reaching out to us here. To purchase merchandise on the SkyMiles Marketplace she would need to be a Diamond, Platinum, Gold, or Silver Medallion. She may also be a Delta SkyMiles American Express cardholder. Would she qualify? Kylie https://t.co/6iDGBJRMTU",h11863280989572361218
0,0,Delta,2020-06-14,@Lhosea33 Hi there! Our military baggage allowances do apply to dependants traveling WITH the service member only. Gabriela,h12481259960289358058
0,0,Delta,2020-06-14,@BBKristina88 I would be happy to look into this for you. Please join me in a DM by clicking on the provided link: Johnathan https://t.co/6iDGBJRMTU,h9997924747046074243
