,floyd_stance,floyd_followup,username,date,text,hash,,,,,,
23046,0,0,Lowes,5/9/20,"@ToddHendrick1 Todd, Thank you for reaching out to Lowe's, and bringing this to may attention. Please let me know if you were able to get a quote.",5.75194E+018,,,,,,
23047,0,0,Lowes,5/9/20,"@allison_carolee Allison, I am very sorry to hear that your delivery was not made when anticipated. I can certainly understand your frustrations. Please continue this conversation as a Direct Message. Be sure we have your name, store location &amp; ph# for documentation. 

https://t.co/tHt6mTEaii",4.67094E+018,,,,,,
23048,0,0,Lowes,5/9/20,"@monicamb67 Please provide the purchase details, the troubles your are having with this unit, and your contact information via DM by clicking the link. https://t.co/tHt6mTEaii
(2/2)",3.24767E+018,,,,,,
23049,0,0,Lowes,5/9/20,"@monicamb67 Monica, Thank you for reaching out to Lowe's. I am sorry to hear of the troubles with your washing machine. I will be happy to look iinto this matter for you. (1/2)",1.3428E+019,,,,,,
23050,0,0,Lowes,5/9/20,"@LukasGegeny Lukas, Thank you for reaching out to Lowe's. I am sorry to hear of the delay in your order. I will be happy to look into this matter for you. Please provide the order number and associated email address.",1.75053E+018,,,,,,
23051,0,0,Lowes,5/9/20,"@wolverinesgobl Hello,
I apologize for the frustration this has caused. Please click on the link below to continue this conversation as a Direct Message. Be sure we have your name, address, store location &amp; ph# for documentation. https://t.co/tHt6mTEaii",1.70826E+019,,,,,,
23052,0,0,Lowes,5/10/20,@EllaWalkerTexas Please click on the following link to continue the conversation. https://t.co/tHt6mTEaii (2/2),4.90553E+018,,,,,,
23053,0,0,Lowes,5/10/20,"@EllaWalkerTexas Ella, thank you for reaching out. I am very sorry to hear of the incident that occurred while shopping at your local store. I will be happy to assist with having this addressed. May I have you provide the store location you were at and a good contact number for you via DM? (1/2)",8.54463E+018,,,,,,
23054,0,0,Lowes,5/10/20,"@BrandonG8arrett Brandon, thank you for reaching out to. I am very sorry to hear of the issue you had experienced while making a return. I will be happy to assist you further. May I have you provide more detail of why the return was denied and the store location?",1.18604E+019,,,,,,
23055,0,0,Lowes,5/10/20,@kimhillard Please let me know if there is anything else that I may assist you with. I will be happy to help. (2/2),1.79519E+019,,,,,,
23056,0,0,Lowes,5/10/20,"@kimhillard Thank you, Kim. I apologize for the inconvenience of the pole saws not being available in your area. I would advise to keep checking https://t.co/eQwMlf0o38 and your local store for availability. (1/2)",1.87309E+018,,,,,,
23057,0,0,Lowes,5/10/20,"@victoriabwrites Thank you for reaching back out, Victoria. I am sorry to hear that you decided to cancel your order and I apologize for the inconvenience. Your feedback is greatly appreciated. Please let me know if I may be of further assistance. I will be happy to help.",8.92277E+018,,,,,,
23058,0,0,Lowes,5/10/20,@HBLMel Please click on the following link to continue the conversation. https://t.co/tHt6mTEaii (2/2),5.02108E+017,,,,,,
23059,0,0,Lowes,5/10/20,"@HBLMel Melissa, thank you for reaching out. I am sorry to hear that your order was not ready when expected and you would like to cancel. I will be happy to assist you with your request. May I have you provide the order number and the email listed on the order via DM? (1/2)",1.25689E+018,,,,,,
23060,0,0,Lowes,5/10/20,@bcmu03 May I have you provide the order number and the email listed on the order via DM? Please click on the following link to continue the conversation. https://t.co/tHt6mTEaii (2/2),1.89422E+018,,,,,,
23061,0,0,Lowes,5/10/20,"@bcmu03 Ben, thank you for reaching out. I am sorry to hear that your pick up order had taken longer than expected to be ready. Our stores have been experiencing a high volume of orders during this time. I will be happy to look into your order. (1/2)",1.66599E+019,,,,,,
23062,0,0,Lowes,5/10/20,@kidd_5632 Please click on the following link to continue the conversation. https://t.co/tHt6mTEaii (2/2),1.59643E+019,,,,,,
23063,0,0,Lowes,5/10/20,"@kidd_5632 Daniel, thank you for reaching out. I am sorry to hear of any issue you have experienced with a delayed order. I will be happy to look into this for you. May I have you provide the order number and the email listed on the order via DM? (1/2)",4.44064E+018,,,,,,
23064,0,0,Lowes,5/10/20,"@victoriabwrites Victoria, thank you for reaching out. I am sorry to hear of the wait for your order. I will be happy to check on this. May I have you provide the order number and the email listed on the order via DM? https://t.co/tHt6mTEaii",1.43036E+019,,,,,,
23065,0,0,Lowes,5/10/20,"@63chevyman Please click on the link below to continue this conversation as a Direct Message. Be sure we have your name, address, store location, order/invoince number, email address, &amp; ph# for documentation.  I would like to look into this further. https://t.co/tHt6mTEaii (2/2)",7.46776E+018,,,,,,
23066,0,0,Lowes,5/10/20,@63chevyman Thank you for reaching out to us. I am very sorry to hear that this occurred. I apologize for any inconvenience this may have caused you. I can certainly understand the frustration.  (1/2),4.79362E+018,,,,,,
23067,0,0,Lowes,5/10/20,"@stupdbitchjuice Please click on the link below to continue this conversation as a Direct Message. Be sure we have your name, address, store location, order/invoince number, email address, &amp; ph# for documentation. I would like to look into this further. https://t.co/tHt6mTEaii (2/2)",1.52761E+019,,,,,,
23068,0,0,Lowes,5/10/20,@stupdbitchjuice Thank you for reaching out to us. I am very sorry to hear that your items arrived broken. I apologize for any inconvenience this may have caused you. I can certainly understand the frustration. I apologize for any inconvenience this may have caused you. (1/2),1.67048E+019,,,,,,
23069,0,0,Lowes,5/10/20,@unluckytoe Please let me know if there is anything else I may assist you with. I will be happy to help. (3/3),5.00933E+017,,,,,,
23070,0,0,Lowes,5/10/20,@unluckytoe This is based on processing by your financial institution. I have sent you an order modification email where you will see the total as $0 which means the order has been cancelled. (2/3),1.28108E+018,,,,,,
23071,0,0,Lowes,5/10/20,"@unluckytoe Thank you for reaching back out, Brian. I am sorry to hear that you would like to cancel your order. I will be happy to assist you. Your order has been cancelled and any pending charges you may see will fall off within 3-10 business days. (1/3)",3.53708E+018,,,,,,
23072,0,0,Lowes,5/10/20,@TheOffensiveTr3 Thank you for reaching out to us and for your service. I am sorry to hear that you were not able to receive the military discount on the mower you had purchased. I will be happy to assist you further. May I have you provide more details as to why the discount was not given?,7.82485E+018,,,,,,
23073,0,0,Lowes,5/10/20,"@kimhillard Kim, thank you for reaching back out. Please use the link below to view 80 V pole saws that are available in your area. 
https://t.co/aWGyaufgmN",1.30989E+018,,,,,,
23074,0,0,Lowes,5/10/20,@thaddeusrm Thank you for reaching out. I would be happy to look into this for you. Please click on the link below to continue this conversation as a Direct Message. Be sure we have your order/invoice number and email on the order. https://t.co/tHt6mTEaii,1.42398E+019,,,,,,
23075,0,0,Lowes,5/10/20,"@unluckytoe Brian, i certainly apologize for the delay. Stores are working as fast as possible to pull orders in the order they are received. Please know once your order is ready you will receive a email. i apologize for any frustrations or inconveniences.",8.64644E+018,,,,,,
23076,0,0,Lowes,5/10/20,"@jmpthe2nd Michael, thank you for reaching out. I am sorry to hear that the lumber saw is broke down at your local store. I will be happy to take a look into this. May I have you provide the store location? I look forward to assisting you further.",7.97131E+017,,,,,,
23077,0,0,Lowes,5/10/20,"@smirter329 Be sure we have your name, address,  &amp; ph# for documentation. Please provide specific detail as to what has occurred. We would like to look into this further. https://t.co/tHt6mTEaii (2/2)",1.56057E+019,,,,,,
23078,0,0,Lowes,5/10/20,@smirter329 Thank you for reaching out to us. We apologize for any inconvenience this may have caused you. Please click on the link below to continue this conversation as a Direct Message. (1/2),1.44581E+019,,,,,,
23079,0,0,Lowes,5/10/20,"@akbickel Please click on the link below to continue this conversation as a Direct Message. Be sure we have your name, address, store location, order number, email address, &amp; ph# for documentation. We would like to look into this further. https://t.co/tHt6mTEaii (2/2)",5.01283E+018,,,,,,
23080,0,0,Lowes,5/10/20,@akbickel Thank you for reaching out to us. We are very sorry to hear that you have not received your credit. We can certainly understand the frustration. We apologize for any inconvenience this may have caused you. (1/2),1.26207E+019,,,,,,
23081,0,0,Lowes,5/10/20,"@DanCouch Dan, thanks so much for reaching out to us about the efficient condition Clint keep the store. We certainly appreciate your feedback. I have reached out to his management team to make them aware of your appreciation and Clint will get the official recognition he deserves.",1.35268E+019,,,,,,
23082,0,0,Lowes,5/10/20,"@unluckytoe Brian, thank you for reaching out. I would be happy to look into your order. Please click on the link below to continue this conversation as a Direct Message. Be sure we have your order number and email address on the order https://t.co/tHt6mTEaii",8.38457E+018,,,,,,
23083,0,0,Lowes,5/10/20,"@EmmieWeil Emmie, thank you for reaching out. Please click on the link below to continue this conversation as a Direct Message. Be sure we have your order number and email on the order. https://t.co/tHt6mTEaii",1.15467E+019,,,,,,
23084,0,0,Lowes,5/10/20,"@brawner_sarah Sarah, I certainly apologize that your item was damaged. I would be happy to look into this for you. Please click on the link below to continue this conversation as a DM. Be sure we have your order/invoice, store location and phone number. 
https://t.co/tHt6mTEaii",3.60652E+018,,,,,,
23085,0,0,Lowes,5/10/20,"@kymkath Hi Kim,
We apologize for the delayed response and hate to hear of the inconvenience. Please reach out to Lowe's service advantage at 1-888-775-6937 for further assistance. Thank you!",9.77247E+017,,,,,,
23086,0,0,Lowes,5/10/20,@AggieTailg8r Feedback like this allows us to review our in-store actions and make any needed changes to enhance our customer’s future shopping experiences. (2/2),8.03241E+018,,,,,,
23087,0,0,Lowes,5/10/20,@AggieTailg8r I'm very sorry for the issues you experienced with curbside service. We pride ourselves in World Class Customer Service and this is not the type of experience we like to hear from our customers.  (1/2),1.34813E+019,,,,,,
23088,0,0,Lowes,5/10/20,"@BChaversStudio Please click on the link below to continue this conversation as a Direct Message. Be sure we have your name, address, store location &amp; ph# for further assistance. The order number, if available would also be helpful. Thank you. https://t.co/tHt6mTEaii",1.42118E+018,,,,,,
23089,0,0,Lowes,5/10/20,"@ACpoker0271 Ryan, thank you for reaching out. I would be more than happy to look into this for you. Can you please provide me with the item number? I look forward to assisting you.",1.16222E+019,,,,,,
23090,0,0,Lowes,5/10/20,"@RapidFireRachel Rachel, thank you for reaching out. I certainly apologize that you have not gotten through to anyone. Please click on the link below to continue this conversation as a Dm. Be sure we have your name,order/invoice, store location &amp; ph# for documentation. https://t.co/tHt6mTEaii",1.03233E+019,,,,,,
23091,0,0,Lowes,5/10/20,"@lauralarkinslp Laura, I have responded to your DM.",1.46551E+019,,,,,,
23092,0,0,Lowes,5/10/20,"@Willhuntferfood Will, I'm very sorry that your call wasn't taken in a timely manner.  Were you assisted or is there something I can help you with?",1.67763E+019,,,,,,
23093,0,0,Lowes,5/10/20,"@ktfontnowagner Please click on the link below to continue this conversation as a Direct Message. Be sure we have your name, address, store location &amp; ph# for further assistance. https://t.co/tHt6mTEaii",1.76622E+019,,,,,,
23094,0,0,Lowes,5/10/20,"@TheNoemi Hi Noemi,
We apologize for the delays. Our stores are experiencing an influx of online orders at this time. They are getting orders ready in the order they were received. Thank you for your patience and understanding during this unprecedented time.",2.75927E+018,,,,,,
23095,0,0,Lowes,5/10/20,"@sdneidich Scott, I have replied to your DM.",3.60506E+018,,,,,,
23096,0,0,Lowes,5/10/20,"@AmeryGWong Amery, thank you for reaching out. You can visit the local store or contact them for accurate in stock details on mums. Please let me know if I can further assist you.",3.785E+018,,,,,,
23097,0,0,Lowes,5/10/20,"This week, our team set out to #buildthanks by surprising 100,000 moms in senior housing with flowers donated using our network of small business growers. We hope moms celebrating apart from their families feel the unconditional love + support they deserve. Happy Mother's Day! https://t.co/ftGLoKfibe",5.79163E+018,,,,,,
23098,0,0,Lowes,5/10/20,@ZiggyHazelwood Thank you for reaching out. I certainly apologize that your order is not ready. I would be happy to look into this for you. Please click on the link below to continue this conversation as a DM. Be sure we have you order number and email on the order.  https://t.co/tHt6mTEaii,1.38609E+019,,,,,,
23099,0,0,Lowes,5/10/20,"@Cassand88156713 Cassandra, thank you for reaching out. I certainly apologize that your order is not ready. Please click on the link below to continue this conversation as a Direct Message. Be sure we have your order number and email on the order. https://t.co/tHt6mTEaii",9.20421E+018,,,,,,
23100,0,0,Lowes,5/10/20,"@GoTimGo Tim, Thank you for reaching out to Lowe's. I am sorry to hear that your order was cancelled. I will be happy to look into this matter for you. Please provide the order number and associated email address via DM by clicking the link. https://t.co/tHt6mTEaii",1.6135E+019,,,,,,
23101,0,0,Lowes,5/11/20,"@JohnnyA229 John, thank you for reaching out. I am sorry to hear that you are not able to reach anyone regarding your order. Our communications have been experiencing a high volume during this time. I will be happy to assist you with your order. (1/2)",4.04213E+018,,,,,,
23102,0,0,Lowes,5/11/20,"@AlexxxUndefined I am sorry to hear you are having issues with your order. I am happy to look into this for you. Please click on the link below to continue this conversation as a Direct Message. Be sure we have your name, order #, store location &amp; ph# for documentation. https://t.co/tHt6mTEaii",4.27843E+018,,,,,,
23103,0,0,Lowes,5/11/20,@ifyouwannparty Absolutely! Just let us know and we will send you a Facebook link.,1.50305E+019,,,,,,
23104,0,0,Lowes,5/11/20,"@pah75045 I would be glad to see what we can help you with! Please click on the link below to continue this conversation as a Direct Message. Be sure we have your name, address, store location &amp; ph# for documentation. https://t.co/tHt6mTEaii",6.02305E+018,,,,,,
23105,0,0,Lowes,5/11/20,@tanhova Lowe's Service Advantage handles all matters regarding repair/replacement and maintenance of warrantied items. They are in the best position to address this matter with you. Please let me know if there is anything else I may assist you with. I will be happy to help. (2/2),4.9098E+018,,,,,,
23106,0,0,Lowes,5/11/20,"@tanhova Tanvere, thank you for reaching out. I am very sorry to hear of the trouble you are experiencing with your refrigerator. You may reach out to our Lowe's Service Advantage Team at 888-775-6937. (1/2)",1.49847E+019,,,,,,
23107,0,0,Lowes,5/11/20,"@ifyouwannparty I apologize for the frustration caused by your order being cancelled. Please click on the link below to continue this conversation as a Direct Message. Be sure we have your name, address, store location &amp; ph# for documentation. https://t.co/tHt6mTEaii",7.99098E+018,,,,,,
23108,0,0,Lowes,5/11/20,"@ifyouwannparty I would be glad to assist you! Please click on the link below to continue this conversation as a Private Message. Be sure we have your name, address, store location and ph# for documentation. https://t.co/FqvvjVnocV",6.72907E+018,,,,,,
23109,0,0,Lowes,5/11/20,"@AriellaBrown Thank you for reaching out to us and I am sorry to hear that your order was cancelled. So I can check into it further, could you please DM us the order number and e-mail address entered when placing the order?

DM link: https://t.co/6ENpWOWCex",5.75063E+018,,,,,,
23110,0,0,Lowes,5/11/20,"@Robert16700883 Robert, I am sorry to hear your experienced issues with locating assistance in your local Lowe's store location. Can you please advise if you were able to  be assisted?",5.54572E+018,,,,,,
23111,0,0,Lowes,5/11/20,@wumlet Thank you for reaching out to us. I am very sorry to hear that you have not been able to get in contact with the store location. I apologize for any inconvenience this may have caused you. How can I assist you? I will be happy to help you.,1.41888E+017,,,,,,
23112,0,0,Lowes,5/11/20,"@312mjm Please click on the link below to continue this conversation as a Direct Message. Be sure we have your name, address, store location, order number, email address &amp; ph# for documentation. I would like to look into this further. https://t.co/tHt6mTEaii (2//2)",3.47621E+018,,,,,,
23113,0,0,Lowes,5/11/20,@312mjm Thank you for reaching out to us. I am very sorry to hear that you have not received your order. I can certainly understand the frustration. I apologize for any inconvenience this may have caused you. (1/2),6.95553E+018,,,,,,
23114,0,0,Lowes,5/11/20,@PegWright Thank you for reaching out to us and I am sorry to hear that you have had issues with your online orders. Could you please provide us some details regarding what issues occurred with your order? Here is a link you can use to DM us: https://t.co/6ENpWOWCex,1.2235E+019,,,,,,
23115,0,0,Lowes,5/11/20,"@_peytondavis_ Peyton, thank you for reaching out. I certainly apologize for the hold times. Please click on the link below to continue this conversation as a Direct Message. Be sure we have your order/invoice number, store, and phone number and email on the order. https://t.co/tHt6mTEaii",9.23824E+018,,,,,,
23116,0,0,Lowes,5/11/20,@BuryHokie Thank you for your feedback. I have responded to your latest DM.,4.39821E+018,,,,,,
23117,0,0,Lowes,5/11/20,"@TheKurtieKaye Hello, I would be happy to look into this order for you, if you would provide the order number.",1.17551E+019,,,,,,
23118,0,0,Lowes,5/11/20,"@publicmarisa Marisa, I appreciate you reaching out to Lowe's. This would be a request that would be best answered by your local store management. Please contact your local store with this request to see if that is an available option.",4.53876E+018,,,,,,
23119,0,0,Lowes,5/11/20,"@t_blackmer Thomas, thank you for reaching out. I would be more than happy to have your concerns addressed.Please click on the link below to continue this conversation as a Direct Message. Be sure we have your name, phone number, store location, details. https://t.co/tHt6mTEaii",7.25546E+017,,,,,,
23120,0,0,Lowes,5/11/20,"@moguel07 Nestor, we are sorry to hear about your experience, if you would like to speak with us about it please click on the link below to continue this conversation as a Direct Message. Be sure we have your name, address, store location &amp; ph# for documentation. https://t.co/tHt6mTEaii",4.84482E+018,,,,,,
23121,0,0,Lowes,5/11/20,"@babichris01 Chrissy, thank you for reaching out. I certainly apologize that your order is not ready for pick up. Please click on the link below to continue this conversation as a DM. Be sure we have your order number and email on the order. https://t.co/tHt6mTEaii",1.0402E+019,,,,,,
23122,0,0,Lowes,5/11/20,"@edwardvalente Ed, I apologize our current hold times are higher than normal, I will be happy to help.Please click on the link below to continue this conversation as a Direct Message. Be sure we have your name, address, store location &amp; ph# for verification. https://t.co/tHt6mTEaii",1.0282E+019,,,,,,
23123,0,0,Lowes,5/11/20,"@Dario8676 Dario, I am very sorry to hear about your experience. I can certainly understand your frustration. So I may have this addressed by our store management team and provide follow up, please DM me your name and telephone number. 
https://t.co/tHt6mTEaii",3.55599E+018,,,,,,
23124,0,0,Lowes,5/11/20,"@notmad106 Hello Madhu, I apologize for the experience you had with our website. I have canceled the order as requested and a cancellation confirmation email has been sent to the email address you provided. 
Please let me know if I can be of any further assistance!",4.65331E+017,,,,,,
23125,0,0,Lowes,5/11/20,"@bloewenberg Hello Darth,  I apologize for the experience you are having while attempting to purchase a gift card online. May I have your order number as well as the email address associated to the order? I would be happy to look into this further for you!",5.55123E+018,,,,,,
23126,0,0,Lowes,5/11/20,"@sandralatinista If the order was placed in store, please provide the store location, invoice number and phone number listed. Please click on the following link to continue the conversation. https://t.co/tHt6mTEaii (2/2)",1.47821E+019,,,,,,
23127,0,0,Lowes,5/11/20,"@sandralatinista Sandra, thank you for reaching out to us. I am sorry to hear that you did not receive your refrigerator as expected and is now delayed. I will be happy to check on this for you. May I have you provide the order number and the email listed on the order via DM? (1/2)",1.36925E+019,,,,,,
23128,0,0,Lowes,5/11/20,"@fredpinckard 2/2 So I may look into this for you, please provide the store location and the name on the order. If the order was placed online, please provide the order number and the email address used on the order.",1.18849E+019,,,,,,
23129,0,0,Lowes,5/11/20,"@fredpinckard 1/2 Fred, I am sorry to hear that you have not been able to speak with the store about your delivery. Generally, you will receive a call the evening before or the morning of your delivery to narrow down your delivery window.",7.63672E+018,,,,,,
23130,0,0,Lowes,5/11/20,@TownesMaxwell Feedback like this allows us to review our in-store actions and make any needed changes to enhance our customer’s future shopping experiences.  (2/2),1.13501E+018,,,,,,
23131,0,0,Lowes,5/11/20,@TownesMaxwell I'm very sorry for the issue you experienced with the curbside pickup service. We pride ourselves in World Class Customer Service and this is not the type of experience we like to hear from our customers. (1/2),1.56493E+019,,,,,,
23132,0,0,Lowes,5/11/20,@xxJC2xx I have responded to your DM.,1.22968E+019,,,,,,
23133,0,0,Lowes,5/11/20,"@bmw918 Hello, i am very sorry about the delay. Have you been able to pick up your order please click on the link below to continue this conversation as a Direct Message. Be sure we have your name, address, store location &amp; ph# for documentation. https://t.co/tHt6mTEaii",4.0395E+018,,,,,,
23134,0,0,Lowes,5/11/20,"@FanWerks Please click on the link below to continue this conversation as a Direct Message. Be sure we have your name, address, store location &amp; ph# for documentation. https://t.co/tHt6mTEaii",8.0786E+018,,,,,,
23135,0,0,Lowes,5/11/20,"@shelovestattoos Please click on the link below to continue this conversation as a Direct Message. Be sure we have your name, address, store location &amp; ph# for documentation. https://t.co/tHt6mTEaii",1.57992E+019,,,,,,
23136,0,0,Lowes,5/11/20,"@MsLaura_Roberts Laura, I am very sorry to hear this.  So I may look into this for you, please provide the store location and the name on the order. If the order was placed online, please provide the order number and the email address used on the order. 

https://t.co/tHt6mTEaii",7.29548E+018,,,,,,
23137,0,0,Lowes,5/11/20,"@KelEShayFer Kelly, I am very sorry to hear this. May I get more details on your experience so I may bring this to the attention of the proper management team?",4.24075E+018,,,,,,
23138,0,0,Lowes,5/11/20,"@imiancrook Thank you for reaching out to us and I am sorry to hear that your order was cancelled. So I can check into this further, could you please DM us the order number along with the e-mail address entered when placing the order?

DM link: https://t.co/6ENpWOWCex",2.77917E+018,,,,,,
23139,0,0,Lowes,5/11/20,@deaf258 I do appreciate you reaching out to Lowe's with your order inquiry. I have replied to your direct message.,1.34299E+018,,,,,,
23140,0,0,Lowes,5/11/20,"@notmad106 Hello,
Thank you for contacting Lowe's.
I would be happy to assist. Can you provide us with the order confirmation number and email address used on the order?",4.72144E+018,,,,,,
23141,0,0,Lowes,5/11/20,"@KylerHodson Thank you for reaching out. I certainly apologize about this experience. Please click on the link below to continue this conversation as a Direct Message. Be sure we have your order/invoice number, email address, phone number and store location. https://t.co/tHt6mTEaii",2.01737E+018,,,,,,
23142,0,0,Lowes,5/11/20,"@ChristianHomme Christian, Thank you for confirming the store location. I have documented your feedback to the senior store management team. Please let me know if additional assistance is needed.",1.26121E+019,,,,,,
23143,0,0,Lowes,5/11/20,"@akajoshlevine Josh, i am very sorry to hear about your order delay. I would like to assist, please click on the link below to continue this conversation as a Direct Message. Be sure we have your name, email, and order/invoice# for documentation. https://t.co/tHt6mTEaii",6.20606E+018,,,,,,
23144,0,0,Lowes,5/11/20,"@nikiiLOVE Hello, I do apologize for any inconvenience this may have caused, I certainly understand your frustration. Please reply to this link with your order information as well as contact information and I will be happy to look into this for you.
https://t.co/tHt6mTEaii",5.54879E+018,,,,,,
23145,0,0,Lowes,5/11/20,@FranklinTheGray Thank you for providing the store information. I have sent this over to that store. Please let me know if I can further assist you.,1.42902E+019,,,,,,
23146,0,0,Lowes,5/11/20,"@ChristianHomme Christian, I do apologize for the inconvenience this has caused. I would like to further document this feedback to the senior store management, can you confirm the store you were at during this interaction?",7.88911E+018,,,,,,
23147,0,0,Lowes,5/11/20,"@Joe_Eschbach Hello, i am very sorry to hear about your experience with curbside pick up. Were you able to pick up your order? If not please click on the link below to provide me with your name, email address, and order # for documentation. https://t.co/tHt6mTEaii",1.74698E+019,,,,,,
23148,0,0,Lowes,5/11/20,"@kmistry73 Hello, I do apologize for the inconvenience this has caused. I would like to document this feedback to your local store if you can advise of the store location you were contacting.",1.26934E+019,,,,,,
23149,0,0,Lowes,5/11/20,"@TomBlackATX Hello Tom, I am very sorry about the hold times. i will be happy to assist. Please click on the link below to continue this conversation as a Direct Message. Be sure we have your email, name, address, and order/invoice number. https://t.co/tHt6mTEaii",5.15657E+018,,,,,,
23150,0,0,Lowes,5/11/20,"@l6l2prague Hi, I'll be happy to help.
Please click on the link below to continue this conversation as a Direct Message. Be sure we have your name, address, store location &amp; ph# for verification. https://t.co/tHt6mTEaii",1.55172E+019,,,,,,
23151,0,0,Lowes,5/11/20,"@DavePolaschek Hi Dave, I apologize about the issues you are having with your order. Please click on the link below to continue this conversation as a Direct Message. Be sure we have your name, address, store location &amp; ph# for verification. https://t.co/tHt6mTEaii",5.20354E+018,,,,,,
23152,0,0,Lowes,5/11/20,"@sanson1 I am sorry to hear you have experienced these issues with the local Lowe's store location. Please click on the link below to continue this conversation as a Direct Message. Be sure we have your name, order info., store location &amp; ph# for documentation. https://t.co/tHt6mTEaii",3.62677E+018,,,,,,
23153,0,0,Lowes,5/11/20,"@Leperous Hello, i am very sorry to hear about your experience with Joanne. Can you please click on the link below to continue this conversation as a Direct Message. Be sure we have your name, address, store location &amp; ph# for documentation.  https://t.co/tHt6mTEaii",4.54771E+018,,,,,,
23154,0,0,Lowes,5/11/20,"@SuzanneRoussin I am sorry to hear about the issues with your orders. I would be happy to look into this for you. Please click on the link below to continue this conversation as a Direct Message. Be sure we have your name, order #, store location &amp; ph# for documentation. https://t.co/tHt6mTEaii",1.34882E+019,,,,,,
23155,0,0,Lowes,5/11/20,"@dancrobbins Can you please click on the link below to continue this conversation as a Direct Message. Be sure we have your name, order number, store location &amp; ph# for documentation.  2/2
https://t.co/tHt6mTVL9Q",4.84013E+018,,,,,,
23156,0,0,Lowes,5/11/20,"@dancrobbins Daniel, I am sorry to hear about the experience you have had with trying to reach someone for assist with your online order. We are currently experiencing higher than normal call volume. I would be happy to help look into your order concerns for you. 1/2",3.07245E+018,,,,,,
23157,0,0,Lowes,5/11/20,"@WisseTyler Tyler, thank you for bringing this to our attention. I'll be happy to make management aware if you would please provide the store location.",3.18858E+018,,,,,,
23158,0,0,Lowes,5/11/20,@etournas Please click on the following link to provide me the order number and the e-mail address associated with it. I will be happy to look into this for you. https://t.co/tHt6mTEaii (2/2),1.79603E+019,,,,,,
23159,0,0,Lowes,5/11/20,"@etournas Thank you for contacting us, Elizabeth. I am terribly sorry for the issues you have encountered with your order. I can completely understand your concern. (1/2)",8.48608E+018,,,,,,
23160,0,0,Lowes,5/11/20,@FranklinTheGray I am very happy to hear about the excellent service you have received from us. I will be more than happy to forward your comments to the appropriate store management. May I please have the store location you visited?,3.06234E+017,,,,,,
23161,0,0,Lowes,5/11/20,"@skipperDog3 Please provide the name and phone number associated with the delivery, the date of purchase and the invoice number as well. Please feel free to privately DM me this info.  (2/2)",1.54667E+019,,,,,,
23162,0,0,Lowes,5/11/20,"@skipperDog3 I'm very sorry to hear that your delivery was a no call/no show. If you have not received the purchase at this time, please let me know and I'll be happy to look into this for you. (1/2)",3.34862E+017,,,,,,
23163,0,0,Lowes,5/11/20,"@ryanmckeen Ryan, I am sorry to hear you have not received follow up. I do show your incident has been escalated to our Regional Installed Sales Manger. Please contact us directly at 877-505-4923 (Mon-Fri 7am-7pm, Sat-Sun 8am-5pm EST).",5.76527E+018,,,,,,
23164,0,0,Lowes,5/11/20,"@kathleen7047 Please click on the link below to continue this conversation as a Direct Message. Be sure we have your name, address, store location &amp; ph# for documentation. https://t.co/tHt6mTEaii",1.10283E+019,,,,,,
23165,0,0,Lowes,5/11/20,@mattdavidmunoz Feedback like this allows us to review our in-store actions and make any needed changes to enhance our customer’s future shopping experiences. (2/2),9.07589E+017,,,,,,
23166,0,0,Lowes,5/11/20,@mattdavidmunoz I'm very sorry for the issue you experienced with the curbside pickup service. We pride ourselves in World Class Customer Service and this is not the type of experience we like to hear from our customers.  (1/2),1.1862E+019,,,,,,
23167,0,0,Lowes,5/11/20,@ChellChell26 Thank you for reaching out to us. Your DM to us regarding this same order has now been responded to.,2.31628E+018,,,,,,
23168,0,0,Lowes,5/11/20,"@tonyd4576 Hello Tony, I am sorry for the inconvenience, but at this time the rebate center has not opened back up. Once our Rebate Center reopens, we will be able to further assist you. For information on when the Rebate Center will be open, visit https://t.co/F1KdMCE7qv.",6.94368E+017,,,,,,
23169,0,0,Lowes,5/11/20,"@arleebarr I'm so sorry to hear this. You have reached the US Lowe's Social Media team. For assistance with this matter, please tweet @Lowe's_Canada or contact Lowe'https://t.co/vZSLmPnycp Customer Service at 888-985-6937.",2.26678E+018,,,,,,
23170,0,0,Lowes,5/11/20,"@JoseUribe1984 Jose, I am sorry to hear that you were unable to use your coupon to purchase a new mower. Please provide me with the details on the offer listed on the coupon.",1.46474E+018,,,,,,
23171,0,0,Lowes,5/11/20,"@MagnoliaEmporia Hello, I apologize for the inconvenience. There are some areas that have temporarily shut down functions such as the wood cutting area due to the Covid Virus. Please let me know if i can be of any further assistance.",1.70339E+019,,,,,,
23172,0,0,Lowes,5/11/20,"@TheWbEddie Eddie, I am sorry to hear about the experience you had while trying to pick up your order at the Clinton Lowe's. So I may look into this for you, please DM me the order number and please provide the email address used on the order for verification. 

https://t.co/tHt6mTEaii",2.79802E+018,,,,,,
23173,0,0,Lowes,5/11/20,@HitbyTruth Thank you for reaching out. I certainly apologize that the paint did not match. You can return the paint with the original receipt within 60 days of purchase. Please let me know if I can further assist you.,7.77173E+018,,,,,,
23174,0,0,Lowes,5/11/20,@akbickel Please review my response to your DM.,1.74E+019,,,,,,
23175,0,0,Lowes,5/11/20,"@BJSmithArt I am very sorry to hear that your order was incomplete. I can certainly understand your frustration with this. So I may look into this for you and ensure your receive the correct item, please DM me the order number and your email address for verification. https://t.co/tHt6mTEaii",7.57159E+018,,,,,,
