floyd_stance,floyd_followup,username,date,text,tweet_id
0,0,Lowes,2020-05-18,"@mark_O_reeve Mark, thank you for reaching out. I am sorry to hear of the issue with the pricing of the wall block. I will be happy to look into this. I have attempted to pull up the order with the Essex Junction store, however, I was not pulling any up with the order number shown. (1/2)",t1262526755098824706
0,0,Lowes,2020-05-18,"@Gretche39988455 If the order was placed in store, please provide the store location, first/last name, invoice and phone number listed. Click on the following link to continue the conversation.  https://t.co/tHt6mTEaii (2/2)",t1262524136867467266
0,0,Lowes,2020-05-18,"@Gretche39988455 Gretchen, thank you for reaching out. I am sorry to hear that you have received damaged appliances. I will be happy to assist with having this addressed. May I have you provide the order number and the email listed on the order via DM? (1/2)",t1262524053820186631
0,0,Lowes,2020-05-18,"@roshiomustdie Thank you for reaching out with your question. Shipping will be delivered to your home through FedEx, UPS, USPS ect. Truck delivery will be made my a Lowe's truck. This is generally used for larger items that can not be shipped. Please let me know if I can assist you further.",t1262522891045912579
0,0,Lowes,2020-05-18,"@MelissaJoFricke Please click on the link below to continue this conversation as a Direct Message. Be sure we have your name, address, store location &amp; ph# for further assistance. https://t.co/tHt6mTEaii",t1262517887765483525
0,0,Lowes,2020-05-18,"@kleonard_13 2/2

DM link: https://t.co/6ENpWOWCex",t1262514302092808193
0,0,Lowes,2020-05-18,"@kleonard_13 Thank you for reaching out to us and I am sorry to hear you haven't received your order. So I can address this, can you please DM us your order number/e-mail (if ordered online); or store location, date/invoice number from your receipt and your phone number (if ordered in-store)?",t1262514245708779520
0,0,Lowes,2020-05-18,"@Notorious_GOOB I'm very sorry that your wireless thermometer did work as expected. Lowe's return policy states if you are not completely satisfied with an item, it may be returned within 180 days of purchase.",t1262513240480911365
0,0,Lowes,2020-05-18,"@Epywhitesox Please click on the link below to continue this conversation as a Direct Message. Be sure we have your name, address, store location, order # if available &amp; ph# for further assistance. Thank you! https://t.co/tHt6mTEaii",t1262512133377490946
0,0,Lowes,2020-05-18,@Catbird265 I will be happy to look into this for you. May I have you provide the first/last name and phone number associated with the purchase of the washer via DM? Please click on the following link to continue the conversation. https://t.co/tHt6mTEaii (2/2),t1262509295352111104
0,0,Lowes,2020-05-18,"@TianaMaximx3 I am sorry to hear about the delay with your refrigerator.  So I may look into this for you, please DM me the store location and the name on the order. If the order was placed online, please provide the order number and the email address used on the order.
https://t.co/tHt6mTEaii",t1262509225772748800
0,0,Lowes,2020-05-18,"@Catbird265 Cathy, thank you for reaching out to us. I am very sorry to hear of the trouble you are experiencing with your washer and reaching out to the store. The stores have been experiencing a high volume during this time. (1/2)",t1262509221482037250
0,0,Lowes,2020-05-18,"@jeffcox800 Please click on the link below to continue this conversation as a Direct Message. Be sure we have your name, address, store location &amp; ph# for documentation. I would like to look into this further. https://t.co/tHt6mTEaii  (2/2)",t1262506634057789440
0,0,Lowes,2020-05-18,@jeffcox800 Thank you for reaching out to us. I am very sorry to hear that this occurred. I can certainly understand the frustration. I apologize for any inconvenience this may have caused you. (1/2),t1262506596741062656
0,0,Lowes,2020-05-18,"@megan_ashley23 Please click on the link below to continue this conversation as a Direct Message. Be sure we have your name, address, store location, order number, email address,&amp; ph# for documentation. I would like to look into this further. https://t.co/tHt6mTEaii  (2/2)",t1262505429139152898
0,0,Lowes,2020-05-18,@megan_ashley23 Thank you for reaching out to us. I am very sorry to hear that you have not received your order. I can certainly understand the frustration. I apologize for any inconvenience this may have caused you. (1/2),t1262505382024486913
0,0,Lowes,2020-05-18,"@Sarapgee Thank you for contacting us, Sara. I have responded to your DM.",t1262501825758011392
0,0,Lowes,2020-05-18,"@Yates_Danielle I am sorry to hear about the delay with your order.  So I may look into this for you, please DM me the store location and the name on the order. If the order was placed online, please provide the order number and the email address used on the order. 
https://t.co/tfz7GGs3PB",t1262495607895330816
0,0,Lowes,2020-05-18,"@EemaMD I am very sorry to hear about the delay with your order.  So I may look into this for you, please DM me the store location and the name on the order. If the order was placed online, please provide the order number and the email address used on the order. 
https://t.co/tHt6mTEaii",t1262494071639232517
0,0,Lowes,2020-05-18,@rosieex3 Thank you for contacting us. I have responded to your DM.,t1262492938434678786
0,0,Lowes,2020-05-18,"@Madelin81432559 Madeline, as you probably already know our ads have been temporarily suspended during this unprecedented time. They are not expected to resume until June.",t1262490776237465602
0,0,Lowes,2020-05-18,"@rebecca_alwine Thank you for letting us know, Rebecca. I have responded to your DM as well.",t1262489138160447490
0,0,Lowes,2020-05-18,@apennismightier I have responded to your DM. Please see my reply there.,t1262488391943421960
0,0,Lowes,2020-05-18,"@joeydeese Please click on the link below to continue this conversation as a Direct Message. Be sure we have your name, address, store location, order number, email address, &amp; ph# for documentation. https://t.co/tHt6mTEaii (2/2)",t1262486871466221572
0,0,Lowes,2020-05-18,@joeydeese Thank you for reaching out to us. I am very sorry to hear that you have not received your order. I can certainly understand the frustration. I apologize for any inconvenience this may have caused you. (1/2),t1262486812783718407
0,0,Lowes,2020-05-18,"@LizzieOKane I am sorry to hear about the issues you have had with the curbside pickup. To further assist please click on the link below to continue this conversation as a Direct Message. Be sure we have your name, order #, store location &amp; ph# for documentation. https://t.co/tHt6mTEaii",t1262486358746161152
0,0,Lowes,2020-05-18,"@ani_finocchi Hello, I apologized you have not received your refund.  I have let store management know. A member of store management will follow up with you within 24 hours to resolve the issue. Your incident number is 1-36340614177",t1262485771522621442
0,0,Lowes,2020-05-18,@3dogbar Thank you for letting us know about your experience. We have notified store management about your compliment for Jayden.,t1262484110448230402
0,0,Lowes,2020-05-18,@chrisdotson I am so sorry to hear about the issues you have experienced and for the long wait time. We are currently experiencing higher than normal call volume. I would be happy to further assist you if you are still needing assistance locating your receipt.,t1262483529214164996
0,0,Lowes,2020-05-18,"@ambitious_migo_ Bryant, thank you for reaching out. I have responded to your direct message.",t1262482239365021697
0,0,Lowes,2020-05-18,@mbulance1 I am very sorry to hear about the issues you have encountered when trying to reach our customer service. Please let me know if there is anything I may assist you with. I will be happy to help in any way I can.,t1262480013561135106
0,0,Lowes,2020-05-18,"@ericrichardson8 We would be happy to answer you appliance installation question. Please click on the link below to continue this conversation as a Direct Message. Be sure we have your name, address, store location &amp; ph# for verification of your order. https://t.co/tHt6mTEaii",t1262478400863830017
0,0,Lowes,2020-05-18,"@cano3122004 I appreciate this information and would like to ensure this is addressed appropriately. Please click on the link below to continue this conversation as a Direct Message. Be sure we have your name, order #, store location &amp; ph# for documentation. https://t.co/tHt6mTEaii",t1262476367809122307
0,0,Lowes,2020-05-18,"@arielkahn Thank you for reaching out to us and my apologies that your order was cancelled. So I can check into this further, could you please DM us your order number and the e-mail address entered when placing the order?

DM link: https://t.co/6ENpWOWCex",t1262476105400954882
0,0,Lowes,2020-05-18,"@junziforhire Thank you for reaching out to us and I am sorry to hear this item was out of stock at the location(s) you visited. So I can assist further, could you please advise which Lowe's store(s) you went to?",t1262473802082062341
0,0,Lowes,2020-05-18,"@_Krisnakaye_ Krisna, thank you for reaching out to us . I'm very sorry for the condition of the picnic table. Would you please provide the order number and the e-mail address associated with the order.  I'd like to look into this further. Also, please clarify the issue that occurred.",t1262472493308301312
0,0,Lowes,2020-05-18,"@Andy_Aditya Please click on the link below to continue this conversation as a Direct Message. Be sure we have your name, address, store location &amp; ph# for documentation. https://t.co/tHt6mTEaii",t1262469056055128065
0,0,Lowes,2020-05-18,"@CODTrueBeauty I am sorry for the item you are missing from your order. I would be happy address this with you. Please click on the link below to continue this conversation as a Direct Message. Be sure we have your name, store location &amp; ph# for documentation. https://t.co/tHt6mTEaii",t1262468920457474049
0,0,Lowes,2020-05-18,"@bisaccia84 Please click on the link below to continue this conversation as a Direct Message. Be sure we have your name, address, store location &amp; ph# for documentation. https://t.co/tHt6mTEaii",t1262468662340001793
0,0,Lowes,2020-05-18,"@Saaraaaae Hi,I apologize our Customer Care line is experiencing longer than normal hold times at the moment. Please click on the link below to continue this conversation as a Direct Message. Be sure we have your name, address, store location &amp; ph# for verification. https://t.co/vrPUGbDejg",t1262468265693122560
0,0,Lowes,2020-05-18,@BooBreen I am very sorry to hear that you have not been able to get in contact with customer service. I apologize for the long hold times as our call volume is higher than normal. Is there something that I can assist you with? I will be happy to help you.,t1262467343831175173
0,0,Lowes,2020-05-18,"@speechteach912 I am sorry for the long hold times. We are currently experiencing higher than normal call volume. Please click on the link below to continue this conversation as a Direct Message. Be sure we have your name, order #, store location &amp; ph# for documentation. https://t.co/tHt6mTEaii",t1262463936424824833
0,0,Lowes,2020-05-18,@apennismightier I am sorry to hear about the issues you are experiencing with your order. I have replied to your direct message asking for further information.,t1262462731342548992
0,0,Lowes,2020-05-18,@Mamasgotkids I do apologize for the delay. We have been experiencing higher than normal messaging volume. I have replied to your direct message with further information.,t1262459866234445825
0,0,Lowes,2020-05-18,"@Amy43458649 If you would like to DM me the store location and the Order number and e-mail address associated with the order, I'll be happy to reach out to management for you.  (2/2)",t1262457690711830529
0,0,Lowes,2020-05-18,@Amy43458649 The volume of communications from our customers has spiked tremendously during these unprecedented times. We are working diligently to address every inquiry or concern. I'm very sorry to hear about the condition of the grill.  (1/2),t1262457624043364353
0,0,Lowes,2020-05-18,@mosugs I am sorry for the frustrations you have experienced with reaching someone with your order concerns. I have replied to your direct message.,t1262457063940202496
0,0,Lowes,2020-05-18,"@THEM0RE_Y0UKN0W I am sorry to hear about the issues you encountered. I can check on this order for you. Please click on the link below to continue this conversation as a Direct Message. Be sure we have your name, order #, store location &amp; ph# for documentation. https://t.co/tHt6mTEaii",t1262456161535774720
0,0,Lowes,2020-05-18,"@Hollaaaay Thank you for contacting us and I'm sorry for the delayed pick-up of your order. Due to the pandemic, we are receiving unprecedented numbers of online orders; which has unfortunately led to fulfillment delays. You will receive a notification e-mail once your order is ready.",t1262455810799648770
0,0,Lowes,2020-05-18,"@kmcl33 Kevin, I do apologize for the longer than normal hold times we have during this time and the fact your umbrella did not arrive, I certainly understand the need to get this addressed. Please provide your order number and I would be happy to look into this for you.",t1262455104055267330
0,0,Lowes,2020-05-18,@emgillingham Please click on the following link to provide me the order number and the e-mail address associated with it via DM https://t.co/tHt6mTEaii (2/2),t1262453666792996864
0,0,Lowes,2020-05-18,@emgillingham Thank you for reaching out to us. I sincerely apologize for the delay of your order. I will be more than happy to look into this further for you. (1/2),t1262453595665870848
0,0,Lowes,2020-05-18,"@facemanmurdock Guy, I'm very sorry that your order was cancelled. I'll be happy to look into why it was cancelled if you would please provide the order number and the e-mail address associated with the order.",t1262453453177204737
0,0,Lowes,2020-05-18,"@GarnetLynne We are experiencing higher than normal hold times during this time and I do apologize. If you would like for me to further assist, please provide additional details for me to investigate and assist you.",t1262451659881484290
0,0,Lowes,2020-05-18,"@CODTrueBeauty Hello, I apologize for the longer than normal hold times that we are currently experiencing and the fact you were missing items on your order, I certainly understand this is frustrating.Please provide your order number and what you are missing for me to look into this further.",t1262450989459742723
0,0,Lowes,2020-05-18,"@sarahnlchase Sarah, I have responded to your DM. Please see my reply there.",t1262448111647162368
0,0,Lowes,2020-05-18,"@MstrODstr Jay, i am sorry to hear about your concerns with someone using your discount, Please click on the link below to continue this conversation as a Direct Message. Be sure we have your name, My Lowes #, address, store location &amp; ph# for documentation. https://t.co/tHt6mTEaii",t1262446998898323457
0,0,Lowes,2020-05-18,"@bisaccia84 Mariann, I do apologize for the issues you are having with your grill, we are also experiencing higher than normal call volumes, which I apologize for. as well. Would you like to provide additional details in order for me to see what we can do to assist you?",t1262446354443440131
0,0,Lowes,2020-05-18,"@GinsBabyGirl Hello, I am very sorry to hear your order is still in process. Please click on the link below to continue this conversation as a Direct Message. Be sure we have your order# and email address for verification. https://t.co/tHt6mTEaii",t1262445045384392704
0,0,Lowes,2020-05-18,@GarnetLynne I certainly do understand wanting to speak to someone directly. Our customer service number is 800-445-6937. We are open from 8am - 7pm EST.,t1262443033255084032
0,0,Lowes,2020-05-18,@Mengi0611 Please click on the link below to continue this conversation as a Direct Message. https://t.co/tHt6mTEaii,t1262437886198190080
0,0,Lowes,2020-05-18,"@Mengi0611 I am sorry to hear you have not received your order at this time.  So I may look into this for you, please DM me the store location and the name on the order. If the order was placed online, please provide the order number and the email address used on the order.",t1262437807592742914
0,0,Lowes,2020-05-18,"@bretdsmith Hello Bret, I would be happy to look into this situation for you and answer any questions you have. I do apologize for the extended hold time.  Please click the link and provide your order number and contact information for review. 
https://t.co/tHt6mTEaii",t1262437363176931328
0,0,Lowes,2020-05-18,"@Individual1isa1 I'll be glad to check on this for you. Please click on the link below to continue this conversation as a Direct Message so I can get your name, email address, ph# &amp; order# or the store location , date of purch &amp; invoice# https://t.co/tHt6mTEaii",t1262436592020525059
0,0,Lowes,2020-05-18,"@valartist Valerie, I'm very sorry but the information provided didn't return anything in our plant guide. Please visit https://t.co/L9znRLKFhU and type in Plant Guide in the search box.  If you type in Hydrangea in the search box you will find information on the plant.",t1262436281939832834
0,0,Lowes,2020-05-18,@jkrebbs1 https://t.co/hiwsKxanfw,t1262435437383241729
0,0,Lowes,2020-05-18,"@jkrebbs1 Jennifer, I am sorry to hear that you were unable to make your return. Appliances do carry a 30 day return policy but this is being extended to 60 days during this time. Please visit the link below for more details and please let me know if I can assist you in any other way.",t1262435349084717056
0,0,Lowes,2020-05-18,@MorlockP You are welcome! Please let me know if further assistance is needed.,t1262434489785090049
0,0,Lowes,2020-05-18,"@OMalleyAlleyCat Hello, I do apologize you are having issues with an order,  I would be happy to look into it for you if you would like to provide me the order number.",t1262434121588056064
0,0,Lowes,2020-05-18,"@argenta79 Hello, I do apologize for the delay in your order, if you would like to provide the order number I would be happy to look into this for you.",t1262433825277317120
0,0,Lowes,2020-05-18,"@MariviRAH I am sorry that you have received a incomplete order. Please click on the link below to continue this conversation as a Direct Message. Be sure we have your name, order #, store location &amp; ph# for documentation. https://t.co/tHt6mTEaii",t1262431883788500992
0,0,Lowes,2020-05-18,@BargainBnGamers I am sorry to hear that you are needing a replacement part and that you were unable to speak with Kobalt. May I ask when this was purchased?,t1262430399969591298
0,0,Lowes,2020-05-18,"@appifanie Please click on the following link to provide me the order number and the e-mail address associated with this purchase, and I will be happy to look into this further for you. https://t.co/tHt6mTEaii (2/2)",t1262430395586543616
0,0,Lowes,2020-05-18,"@appifanie Sarah, I am very sorry to hear about the delay of your order and I apologize for any inconvenience it may have caused you. (1/2)",t1262430334781739011
0,0,Lowes,2020-05-18,"@FACE_MELTER We are very sorry to hear there are issues with your order.  So we may look into this for you, please DM us the store location and name on the order. If the order was placed online, please provide the order number and the email address used on the order. 
https://t.co/tHt6mTEaii",t1262429229381287937
0,0,Lowes,2020-05-18,"@pesofsh Thank you for reaching out to us, Pete. I have responded to your DM.",t1262428961180733442
0,0,Lowes,2020-05-18,"@cano3122004 Rafael, thank you for reaching out. We have looked into your order and we show you are scheduled for delivery today 05/18/2020 and the store shows to have your mulch in stock. How may we assist you further with this?",t1262428455272095745
0,0,Lowes,2020-05-18,@MorlockP 2/2 and requested they get back to you to address this matter. You should receive a follow-up from them within around 24 hours.,t1262428301710295041
0,0,Lowes,2020-05-18,"@MorlockP Thank you for reaching out to us and I am sorry to hear that you were delivered the wrong product. 

I am actually showing the Bedford, NH store was the location this order was delivered from, so I have forwarded your info to senior store management over that location 1/2",t1262428229870202880
0,0,Lowes,2020-05-18,"@GarnetLynne Please click on the link below to continue this conversation as a Direct Message. Be sure we have your name, address, store location &amp; ph# for documentation. https://t.co/tHt6mTEaii",t1262424156181803008
0,0,Lowes,2020-05-18,"@dariana_ortiz Please click on the link below to continue this conversation as a Direct Message. Be sure we have your name, address, store location &amp; ph# for documentation. https://t.co/tHt6mTEaii",t1262423525845065732
0,0,Lowes,2020-05-18,"@pheller Please click on the link below to continue this conversation as a Direct Message. Be sure we have your name, address, store location &amp; ph# for documentation. https://t.co/tHt6mTEaii",t1262419401338486784
0,0,Lowes,2020-05-18,@kidbleach_ Thank you for reaching out to us. I'm very sorry to hear there has been a delay in the arrival of your washer. I will be happy to look into this for you. May I please have your order number and email address in a DM? https://t.co/TLgE0rNHyW,t1262417469421039617
0,0,Lowes,2020-05-18,@Megalavoie Your DM to us regarding this matter has now been responded to.,t1262416802619035650
0,0,Lowes,2020-05-18,"@robertgaloci Bob,  I apologize, we are currently experiencing higher than normal call volumes during this time. Is there something I can assist you with?",t1262407750862155776
0,0,Lowes,2020-05-18,"@beantown_bob Hello, Our current haul away guidelines only apply to major appliances and there is a $30 charge for this, it only applies to Lowe's truck delivery. However, our in-stock grills do qualify for free assembly and this is available with in store pick-up or Lowe's truck delivery.",t1262407232731439109
0,0,Lowes,2020-05-18,"@MoneyMateKate Hello, I will be happy to assist,  please click on the link below to continue this conversation as a Direct Message. Be sure we have your name, address, store location &amp; ph# for documentation along with your additional details of your request. https://t.co/tHt6mTEaii",t1262406559386214403
0,0,Lowes,2020-05-18,"@KTbird48 Kate, I've responded to your DM.",t1262403888155631616
0,0,Lowes,2020-05-18,"@mattcooney19 Hello Matt, Shipping would mean it is coming from a vendor directly, via fed-ex, UPS, USPS, ETC. If it is truck delivery, it would be a Lowe's delivery or one of our 3rd party delivery companies. I hope this helps! Please let me know if additional assistance is needed.",t1262401284713390085
0,0,Lowes,2020-05-18,"@angelanix23 Hello Angela, I do apologize for this inconvenience and the delays. Have you been able to get through to the store to pick up your order?",t1262400341603241985
0,0,Lowes,2020-05-18,"@rebecca_alwine Rebecca, thank you for reaching out. I'm very sorry to hear about your recent experience with delivery. I will be happy to help. Please send us a DM with more details on your experience and your order information such as order number and email address. https://t.co/TLgE0rNHyW",t1262379666750537729
0,0,Lowes,2020-05-18,@MariviRAH Thank you for contacting me back. I apologize for any issues you have encountered with your pick-up order. Were you able to receive your items? I will be more than happy to further assist you.,t1262378856679383043
0,0,Lowes,2020-05-18,"@jwdickert Jessie, thank you for reaching out to us. I'm very sorry to hear you had some trouble with an online order. I will be happy to help. Please DM us with the order number and email address listed on the order. https://t.co/TLgE0rNHyW",t1262371296454860800
0,0,Lowes,2020-05-18,"@WVwinopunk Please click on the link below to continue this conversation as a Direct Message. Be sure we have your name, address, store location, order number (if available) &amp; ph# for further assistance. Thank you for your patience during this unprecedented time. https://t.co/tHt6mTEaii",t1262357047158472704
0,0,Lowes,2020-05-18,"@kasireads Please click on the link below to continue this conversation as a Direct Message. Be sure we have your name, address, order number, email address, &amp; ph# for documentation. I would like to look into this further. (2/2)
https://t.co/tHt6mTEaii",t1262229408494112768
0,0,Lowes,2020-05-18,@kasireads Thank you for reaching out to us. I am very sorry to hear that this occurred. I can certainly understand the frustration. I apologize for any inconvenience this may have caused you. (1/2),t1262229215111516162
0,0,Lowes,2020-05-18,"@dlsmith0817 Please click on the link below to continue this conversation as a Direct Message. Be sure we have your name, address, store location, order/invoice number, email address, &amp; ph# for documentation. I would like to look into this further. https://t.co/tHt6mTEaii  (2/2)",t1262224674286682112
0,0,Lowes,2020-05-18,@dlsmith0817 Thank you for reaching out to us. I am very sorry to hear that you have not received your order. I can certainly understand the frustration. I apologize for any inconvenience this may have caused you. (1/2),t1262224515058237440
0,0,Lowes,2020-05-18,"@flockof3 Be sure we have your name, address, store location, order/invoince number, email address, &amp; ph# for documentation. I would like to look into this further. https://t.co/tHt6mTEaii (2/2)",t1262222309907202049
0,0,Lowes,2020-05-18,@flockof3 Thank you for reaching out to us. I apologize for the long hold times as our call volume is higher than normal. I am very sorry to hear that you are experiencing a delivery issue. Please click on the link below to continue this conversation as a Direct Message. (1/2),t1262222216365776902
0,0,Lowes,2020-05-18,"@JohnnyD86445855 Johnny, thank you for reaching out. I am sorry to hear of any issue you have experienced with your delivery. I appreciate you bringing this to our attention. Is there anything that I may assist you with? I will be happy to help.",t1262214341643907072
0,0,Lowes,2020-05-18,@PendragonDev Thank you for reaching out to us. I apologize for any inconvenience this may have caused you. Is there something that I can assist you with? I will be happy to help you.,t1262214322194874371
0,0,Lowes,2020-05-18,"@LPrincewh Be sure we have your name, address, store location, order number, email address, &amp; ph# for documentation. I would like to look into this further. https://t.co/tHt6mTEaii (2/2)",t1262211794917101573
0,0,Lowes,2020-05-18,@LPrincewh Thank you for reaching out to us. I am very sorry to hear that this occurred. I can certainly understand the frustration. Please click on the link below to continue this conversation as a Direct Message. (1/2),t1262211739090931712
0,0,Lowes,2020-05-18,"@SagesoulGT May I have you provide the order number, name and email listed on the order via DM? Please click on the following link to continue the conversation. https://t.co/tHt6mTEaii (2/2)",t1262206353872949248
0,0,Lowes,2020-05-18,@SagesoulGT Thank you for reaching out to us. I am sorry to hear that your order is not yet ready for pick up. The stores are experiencing a very high volume of orders during this time. I will be happy to take a look at your order. (1/2),t1262206302941597709
0,0,Lowes,2020-05-18,"@scfan83 Be sure we have your name, address, store location, order/invoince number, email address, &amp; ph# for documentation. I would like to look into this further. https://t.co/tHt6mTEaii (2/2)",t1262206121542107137
0,0,Lowes,2020-05-18,@scfan83 Thank you for reaching out to us. I am very sorry to hear that you have not received your delivery. I apologize for any inconvenience this may have caused you. Please click on the link below to continue this conversation as a Direct Message. (1/2),t1262206052910727170
0,0,Lowes,2020-05-18,@ericwilborn Thank you for your feedback. I apologize for any inconvenience this may have caused you. May I get the item/model number and store location? I would like to look into this further.,t1262205260216623104
0,0,Lowes,2020-05-18,"@TheSachaFromLA If the order was placed in store, please provide the store location, name, invoice and phone number listed. Please click on the following link to continue the conversation. https://t.co/tHt6mTEaii (2/2)",t1262202451689713665
0,0,Lowes,2020-05-18,"@TheSachaFromLA Thank you for reaching out to us. I am sorry to hear of the trouble you are experiencing with an item that you have purchased. I will be happy to assist you. May I have you provide the order number, name and email listed on the order via DM? (1/2)",t1262202372073414657
0,0,Lowes,2020-05-18,"@mickey__xoxo Be sure we have your name, address, store location, order/invoince number, email address, &amp; ph# for documentation. I would like to look into this further. https://t.co/tHt6mTEaii (2/2)",t1262198016334798850
0,0,Lowes,2020-05-18,@mickey__xoxo Thank you for reaching out to us. I am very sorry to hear that this occurred. I can certainly understand the frustration. Please click on the link below to continue this conversation as a Direct Message. (1/2),t1262197989784895488
0,0,Lowes,2020-05-18,"@GirlCalledJacq I'm sorry to hear about your experience with your order and I'm happy to help if you still need assistance. If so, please click below to open a DM and provide further details of your issue, including any Name, Phone/Email, Order#, and Store involved. https://t.co/tHt6mTEaii",t1262179692414730241
0,0,Lowes,2020-05-18,"@shes_all_smiles Be sure we have your name, address, store location, order number, email address, &amp; ph# for documentation. I would like to look into this further. https://t.co/tHt6mTEaii  (2/2)",t1262174035061989377
0,0,Lowes,2020-05-18,@shes_all_smiles Thank you for reaching out to us. I am very sorry to hear this. I apologize for any inconvenience this may have caused you. Please click on the link below to continue this conversation as a Direct Message. (1/2),t1262173819529310213
0,0,Lowes,2020-05-18,"@Lalli_the_OG Please click on the link below to continue this conversation as a Direct Message. Be sure we have your name, address, order number, email address, &amp; ph# for documentation. https://t.co/tHt6mTEaii (2/2)",t1262173065305296897
0,0,Lowes,2020-05-18,@Lalli_the_OG Thank you for reaching out to us. I am very sorry to hear that you have not received your order. I apologize for any inconvenience this may have caused you. (1/2),t1262172964381954048
0,0,Lowes,2020-05-19,"@hullender1113 Please provide the details of your concern, along with any order, store and contact info via DM by clicking the link. https://t.co/tHt6mTEaii
(2/2)",t1262894963366465536
0,0,Lowes,2020-05-19,"@hullender1113 Kelly, Thank you for reaching out to Lowe's. I am very sorry that you were unable to get the assistance that you needed. I will be happy to look into this matter for you. (1/2)",t1262894898065428480
0,0,Lowes,2020-05-19,"@PinkMoscat0 I do appreciate this order information. Can you please click on the link below to continue this conversation as a Direct Message. Be sure we have your name, store location &amp; ph# for documentation. https://t.co/tHt6mTEaii",t1262894120785371137
0,0,Lowes,2020-05-19,@TorreyHam I do apologize for the delay with your pickup order. Ours store are currently experiencing some delays with the pickup orders. You will receive an email confirmation once the order is ready.,t1262887769547976707
0,0,Lowes,2020-05-19,@RealPSullivan May I ask what store location you were shopping at? Were you able to get the items that you needed? I would like to look into this further.  (2/2),t1262880050032128001
0,0,Lowes,2020-05-19,@RealPSullivan Thank you for reaching out to us. I am very sorry to hear that this occurred. I can certainly understand the frustration. I apologize for any inconvenience this may have caused you. (1/2),t1262880017387749376
0,0,Lowes,2020-05-19,"@pmw79 Hello, I will be happy to help. May I have the order number and email associated with the order for verification, please?",t1262879739288719361
0,0,Lowes,2020-05-19,@JeremyW19575430 I apologize you feel this way Jeremy. Your feedback was made available for additional review. If you need additional assistance in the future feel free to reach out. I am happy to help in any way I can.,t1262879375801954304
0,0,Lowes,2020-05-19,"@fig583 Kevin, I'll be glad to help with your delivery issue. Please let me know the name &amp; phone # associated with this delivery and what issues you are having.  If this was an online order, I will need the order # and the name and email address used when the order was placed.",t1262878636530708481
0,0,Lowes,2020-05-19,"@rscopteuolo Hello, Robyn. I have responded to your direct message.",t1262877043282370573
0,0,Lowes,2020-05-19,"@216QIn404 Please click on the link below to continue this conversation as a Direct Message. Be sure we have your name, address, store location &amp; ph# for further assistance. https://t.co/tHt6mTEaii",t1262871352199045121
0,0,Lowes,2020-05-19,"@justGwildnfree May I have you provide the store location, first/name, invoice and  phone number listed on the purchase via DM? Please click on the following link to continue the conversation. https://t.co/TJvbGo1XsM (2/2)",t1262871269214740480
0,0,Lowes,2020-05-19,@justGwildnfree Thank you for reaching out. I am sorry to hear of the issue you had experienced when your range was delivered and was not informed of installation being needed. I will be happy to look into this for you. (1/2),t1262871200927277059
0,0,Lowes,2020-05-19,@Elyzatron Thank you for reaching out to us. I have responded to your direct message.,t1262866264793456641
0,0,Lowes,2020-05-19,@afifteen Thank you so much for reaching out to me. Curbside pickup is currently being offered at all of our locations. You must select this option when checking out online at our website. Please let me know if you have any additional questions moving forward as I am always happy to assist,t1262858673220616197
0,0,Lowes,2020-05-19,"@CAgirlinDCworld Please click on the link below to continue this conversation as a Direct Message. Be sure we have your name, address, store location, order # if available &amp; ph# for further assistance. Thank you. https://t.co/tHt6mTEaii",t1262857059344756736
0,0,Lowes,2020-05-19,"@rabonour Hi, It should not be a problem to let someone else pick up your order. Email them a copy of the order confirmation to take along when they go pick up your order. 
Thank you.",t1262856751755517956
0,0,Lowes,2020-05-19,@bisaccia84 Thank you for reaching back out to us. The private message you sent us regarding this matter has now been responded to.,t1262854061772230663
0,0,Lowes,2020-05-19,"@imjadeer_ Jade,
Thank you so much for reaching out to me. I apologize for the delay in my response. I have responded to your direct message and look forward to continuing our conversation there.",t1262853742581473281
0,0,Lowes,2020-05-19,"@coachrfloyd Thank you for reaching out to us and I'm sorry to hear about the issues with your countertop installation. So I can address this further, please DM us the Lowe's store location this was purchased from and the name/phone number on your order.

DM link: https://t.co/6ENpWOWCex",t1262851189659578373
0,0,Lowes,2020-05-19,"@PendingMeltdown Thank you for reaching out to us and I am sorry to hear that you have not received your washer &amp; dryer order. So I can check into this further, could you please provide the invoice number/date from your purchase receipt along with your phone number?",t1262850675131781129
0,0,Lowes,2020-05-19,"@MalloryCarlile Mallory, thank you for reaching out. I will be happy to check your order for a refrigerator. May I have you provide the online order number and the email listed on the order via DM? Please click on the following link to continue the conversation. https://t.co/NCyEcuzbFm",t1262847294224977922
0,0,Lowes,2020-05-19,"@agneschung Agnes, thank you for reaching out. I have responded to your direct message.",t1262846298950111233
0,0,Lowes,2020-05-19,@Andrew1374 If you do not see the option at checkout unfortunately it will not be provided. If I can offer any additional assistance do not hesitate to ask. I am happy to help in any way I can. (2/2),t1262845501176721411
0,0,Lowes,2020-05-19,@Andrew1374 Thank you for reaching out Andrew. I will be happy to assist you with your inquiry. When checking out on https://t.co/VI7gCMJRfM you will be provided with the option of assembly if available for the item in question. (1/2),t1262845388266115074
0,0,Lowes,2020-05-19,"@christiemassari Please click on the link below to continue this conversation as a Direct Message. Be sure we have your name, address, store location, order # if available &amp; ph# for further assistance. Thank you. https://t.co/tHt6mTEaii",t1262844294651674634
